Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436714,9.7996702,9.4855709,20.09
2,5.7449689,9.7952433,9.4857311,20.18
3,5.7441773,9.7979431,9.4917421,20.16
4,5.7433710,9.8006945,9.4622383,20.17
5,5.7447252,9.7960749,9.4472399,20.19
6,5.7446346,9.7963839,9.4332428,20.17
7,5.7438178,9.7991695,9.4220171,20.24
8,5.7437744,9.7993183,9.4152737,20.23
9,5.7453966,9.7937851,9.4193516,20.22
10,5.7438879,9.7989302,9.4194002,20.21
11,5.7436237,9.7998323,9.3862743,20.20
12,5.7449479,9.7953148,9.3753939,20.21
13,5.7443786,9.7972565,9.3622971,20.22
14,5.7434998,9.8002558,9.3516054,20.23
15,5.7440720,9.7983027,9.3456993,20.20
16,5.7454567,9.7935801,9.3539124,20.21
17,5.7434092,9.8005638,9.3459702,20.24
18,5.7437649,9.7993507,9.3146582,20.22
19,5.7451391,9.7946634,9.3030739,20.28
20,5.7442093,9.7978344,9.2900095,20.26
21,5.7433624,9.8007240,9.2795906,20.29
22,5.7444315,9.7970762,9.2705526,20.27
23,5.7451801,9.7945232,9.2837439,20.28
24,5.7432518,9.8011017,9.2677021,20.29
25,5.7444706,9.7969427,9.2411613,20.23
26,5.7451162,9.7947416,9.2303667,20.26
27,5.7441425,9.7980614,9.2181683,20.23
28,5.7434721,9.8003502,9.2076807,20.23
29,5.7447300,9.7960587,9.2015877,20.25
30,5.7447300,9.7960587,9.2146873,20.21
31,5.7431498,9.8014498,9.1922541,20.27
32,5.7447500,9.7959900,9.1709795,20.23
