Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7452526,9.7942762,9.4892063,26.64
2,5.7453151,9.7940626,9.5195398,26.67
3,5.7436390,9.7997799,9.5069017,26.64
4,5.7441759,9.7979488,9.4575577,26.62
5,5.7470045,9.7883053,9.4535799,26.62
6,5.7439418,9.7987471,9.4510889,26.63
7,5.7426090,9.8032951,9.4218922,26.62
8,5.7458506,9.7922382,9.4303417,26.64
9,5.7450991,9.7947998,9.4551468,26.65
10,5.7432041,9.8012638,9.4321184,26.70
11,5.7445970,9.7965117,9.3917122,26.72
12,5.7469110,9.7886238,9.3910131,26.67
13,5.7429914,9.8019905,9.3802977,26.69
14,5.7431898,9.8013134,9.3566971,26.67
15,5.7457991,9.7924137,9.3706551,26.70
16,5.7447314,9.7960529,9.3862410,26.68
17,5.7430334,9.8018475,9.3542042,26.68
18,5.7454233,9.7936935,9.3210859,26.68
19,5.7466803,9.7894106,9.3239155,26.64
20,5.7426147,9.8032761,9.3080311,26.58
21,5.7437067,9.7995491,9.2884665,26.61
22,5.7460732,9.7914791,9.3074417,26.60
23,5.7443523,9.7973471,9.3182850,26.59
24,5.7431650,9.8013983,9.2794905,26.58
25,5.7457924,9.7924356,9.2536697,26.59
26,5.7460756,9.7914705,9.2584543,26.59
27,5.7420368,9.8052502,9.2360287,26.61
28,5.7442183,9.7978039,9.2247038,26.61
29,5.7459192,9.7920036,9.2462149,26.62
30,5.7440763,9.7982883,9.2484922,26.64
31,5.7433004,9.8009357,9.2048731,26.62
32,5.7465920,9.7897110,9.1863556,26.62
