Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444353,9.7970629,9.4807320,25.59
2,5.7446022,9.7964945,9.4681606,25.51
3,5.7445545,9.7966566,9.4579725,25.51
4,5.7445889,9.7965393,9.4474964,25.54
5,5.7447701,9.7959213,9.4410963,25.57
6,5.7445583,9.7966433,9.4313030,25.54
7,5.7445154,9.7967901,9.4215956,25.55
8,5.7444472,9.7970228,9.4105635,25.52
9,5.7446537,9.7963190,9.3993311,25.52
10,5.7445965,9.7965136,9.3893366,25.53
11,5.7445717,9.7965984,9.3793955,25.52
12,5.7447534,9.7959785,9.3727283,25.55
13,5.7446055,9.7964821,9.3633938,25.52
14,5.7444763,9.7969236,9.3533468,25.57
15,5.7444744,9.7969303,9.3417425,25.51
16,5.7446451,9.7963476,9.3312216,25.56
17,5.7445316,9.7967348,9.3211708,25.53
18,5.7445908,9.7965326,9.3122540,25.56
19,5.7447128,9.7961168,9.3050070,25.58
20,5.7445445,9.7966909,9.2948370,25.54
21,5.7444534,9.7970018,9.2841196,25.53
22,5.7445540,9.7966576,9.2715874,25.53
23,5.7445288,9.7967443,9.2605391,25.52
24,5.7444549,9.7969961,9.2496567,25.51
25,5.7445683,9.7966099,9.2399664,25.49
26,5.7447166,9.7961035,9.2327766,25.50
27,5.7445707,9.7966013,9.2230883,25.49
28,5.7444263,9.7970943,9.2129164,25.45
29,5.7445087,9.7968130,9.2009821,25.46
30,5.7447968,9.7958307,9.1917229,25.48
31,5.7446337,9.7963867,9.1829824,25.48
32,5.7448044,9.7958050,9.1760015,25.49
