Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439384,9.7987585,9.4855843,22.14
2,5.7453713,9.7938719,9.4973860,22.16
3,5.7441711,9.7979641,9.4939690,22.19
4,5.7434206,9.8005257,9.4620018,22.20
5,5.7451010,9.7947931,9.4462862,22.22
6,5.7446728,9.7962532,9.4381704,22.23
7,5.7433844,9.8006487,9.4219570,22.31
8,5.7441583,9.7980080,9.4194870,22.27
9,5.7452631,9.7942410,9.4315805,22.29
10,5.7438526,9.7990513,9.4236860,22.30
11,5.7437391,9.7994385,9.3903675,22.34
12,5.7454762,9.7935143,9.3784637,22.36
13,5.7445078,9.7968159,9.3695269,22.39
14,5.7433891,9.8006334,9.3547449,22.45
15,5.7448463,9.7956619,9.3502626,22.45
16,5.7450018,9.7951317,9.3655348,22.47
17,5.7434464,9.8004379,9.3543310,22.47
18,5.7443242,9.7974424,9.3215923,22.49
19,5.7453370,9.7939882,9.3099556,22.56
20,5.7440901,9.7982407,9.3021212,22.53
21,5.7434130,9.8005514,9.2887449,22.53
22,5.7453294,9.7940149,9.2848663,22.57
23,5.7446885,9.7961998,9.2986841,22.56
24,5.7432899,9.8009720,9.2815437,22.55
25,5.7446523,9.7963228,9.2538300,22.56
26,5.7453032,9.7941036,9.2424803,22.50
27,5.7437801,9.7992983,9.2333984,22.51
28,5.7437139,9.7995253,9.2217007,22.44
29,5.7452331,9.7943430,9.2262020,22.43
30,5.7442856,9.7975740,9.2330704,22.45
31,5.7434058,9.8005762,9.2094479,22.40
32,5.7447748,9.7959061,9.1879177,22.43
