Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7429552,9.8021145,9.5280237,18.84
2,5.7486906,9.7825651,9.6025753,18.85
3,5.7422810,9.8044157,9.6027136,18.85
4,5.7401018,9.8118610,9.5261450,18.81
5,5.7480974,9.7845840,9.5040531,18.81
6,5.7444057,9.7971640,9.4921865,18.82
7,5.7406898,9.8098516,9.4725475,18.83
8,5.7450190,9.7950735,9.4621725,18.81
9,5.7484121,9.7835121,9.5370884,18.82
10,5.7406144,9.8101091,9.5218096,18.75
11,5.7423115,9.8043118,9.4347906,18.78
12,5.7477312,9.7858315,9.4287195,18.80
13,5.7440538,9.7983646,9.4184160,18.73
14,5.7403827,9.8109016,9.3928604,18.77
15,5.7473803,9.7870264,9.4096460,18.74
16,5.7467051,9.7893257,9.4700336,18.72
17,5.7396231,9.8134985,9.4409637,18.72
18,5.7440271,9.7984562,9.3543253,18.68
19,5.7473831,9.7870169,9.3576851,18.71
20,5.7435341,9.8001375,9.3453140,18.72
21,5.7403679,9.8109522,9.3196983,18.74
22,5.7486916,9.7825613,9.3541632,18.69
23,5.7452331,9.7943430,9.4018154,18.74
24,5.7394943,9.8139391,9.3508930,18.79
25,5.7460594,9.7915258,9.2889175,18.82
26,5.7457762,9.7924919,9.2884007,18.84
27,5.7428741,9.8023911,9.2737360,18.83
28,5.7406278,9.8100643,9.2457895,18.87
29,5.7492628,9.7806177,9.3078852,18.87
30,5.7439613,9.7986803,9.3313141,18.83
31,5.7388840,9.8160257,9.2665100,18.84
32,5.7481451,9.7844219,9.2179928,18.85
