Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440009,9.7985449,9.4563961,19.64
2,5.7440047,9.7985315,9.4469519,19.65
3,5.7441378,9.7980785,9.4361496,19.65
4,5.7443686,9.7972908,9.4250526,19.65
5,5.7440844,9.7982607,9.4140844,19.66
6,5.7444377,9.7970552,9.4029493,19.65
7,5.7439704,9.7986498,9.3911877,19.62
8,5.7442179,9.7978048,9.3818283,19.66
9,5.7440042,9.7985344,9.3717327,19.61
10,5.7441387,9.7980747,9.3619986,19.58
11,5.7443166,9.7974682,9.3519497,19.60
12,5.7440977,9.7982149,9.3399630,19.61
13,5.7442694,9.7976294,9.3283978,19.66
14,5.7438273,9.7991371,9.3175707,19.65
15,5.7442436,9.7977171,9.3095465,19.64
16,5.7439399,9.7987537,9.2977762,19.64
17,5.7441101,9.7981730,9.2879324,19.70
18,5.7441511,9.7980328,9.2784204,19.65
19,5.7442741,9.7976131,9.2658510,19.70
20,5.7441983,9.7978716,9.2536087,19.63
21,5.7438984,9.7988949,9.2427111,19.61
22,5.7442317,9.7977581,9.2362156,19.62
23,5.7441082,9.7981796,9.2233124,19.59
24,5.7442622,9.7976542,9.2136669,19.60
25,5.7441225,9.7981310,9.2043915,19.61
26,5.7444086,9.7971544,9.1920986,19.63
27,5.7441072,9.7981825,9.1805019,19.60
28,5.7439346,9.7987709,9.1700878,19.64
29,5.7441549,9.7980204,9.1634998,19.63
30,5.7440205,9.7984781,9.1514463,19.66
31,5.7442236,9.7977858,9.1410475,19.65
32,5.7439551,9.7987013,9.1316919,19.64
