Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436838,9.7996273,9.4773474,17.40
2,5.7444320,9.7970743,9.4694309,17.41
3,5.7438555,9.7990417,9.4656057,17.35
4,5.7442570,9.7976713,9.4431334,17.38
5,5.7446256,9.7964144,9.4330492,17.37
6,5.7443514,9.7973499,9.4239922,17.36
7,5.7433519,9.8007593,9.4105558,17.37
8,5.7437153,9.7995195,9.4022894,17.35
9,5.7445364,9.7967186,9.3975277,17.38
10,5.7435670,9.8000259,9.3877735,17.38
11,5.7441516,9.7980309,9.3691931,17.39
12,5.7448549,9.7956324,9.3576202,17.38
13,5.7439823,9.7986088,9.3474150,17.40
14,5.7432079,9.8012514,9.3328333,17.40
15,5.7438774,9.7989664,9.3241625,17.40
16,5.7444668,9.7969561,9.3232775,17.37
17,5.7434492,9.8004274,9.3085194,17.35
18,5.7443390,9.7973919,9.2932758,17.34
19,5.7448015,9.7958145,9.2830515,17.35
20,5.7437086,9.7995424,9.2715454,17.35
21,5.7433734,9.8006868,9.2578592,17.35
22,5.7439365,9.7987642,9.2475595,17.37
23,5.7443128,9.7974815,9.2490234,17.44
24,5.7436695,9.7996759,9.2307234,17.39
25,5.7445879,9.7965431,9.2169771,17.43
26,5.7447691,9.7959251,9.2084761,17.48
27,5.7435565,9.8000622,9.1960354,17.47
28,5.7436099,9.7998800,9.1837234,17.45
29,5.7440939,9.7982283,9.1735039,17.46
30,5.7440395,9.7984133,9.1743650,17.50
31,5.7439070,9.7988653,9.1522732,17.51
32,5.7443895,9.7972193,9.1419115,17.55
