Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445393,9.7967081,9.4759979,23.16
2,5.7441273,9.7981148,9.4645939,23.15
3,5.7444963,9.7968550,9.4552822,23.16
4,5.7444334,9.7970695,9.4456635,23.14
5,5.7444844,9.7968960,9.4348364,23.29
6,5.7444105,9.7971478,9.4249659,23.24
7,5.7443075,9.7974997,9.4143553,23.20
8,5.7442732,9.7976170,9.4071779,23.28
9,5.7442293,9.7977657,9.3975630,23.26
10,5.7446418,9.7963591,9.3872566,23.27
11,5.7445936,9.7965231,9.3765020,23.19
12,5.7448564,9.7956276,9.3657112,23.12
13,5.7440987,9.7982121,9.3533325,23.06
14,5.7445335,9.7967281,9.3443613,23.05
15,5.7443914,9.7972126,9.3362150,22.97
16,5.7447391,9.7960272,9.3289099,22.98
17,5.7445750,9.7965870,9.3212557,22.91
18,5.7445488,9.7966766,9.3097067,22.84
19,5.7443342,9.7974081,9.2950468,22.84
20,5.7438850,9.7989407,9.2837973,22.78
21,5.7444830,9.7969007,9.2769728,22.82
22,5.7446065,9.7964792,9.2682657,22.85
23,5.7447085,9.7961311,9.2600098,22.70
24,5.7446270,9.7964096,9.2535572,22.77
25,5.7450848,9.7948484,9.2424335,22.79
26,5.7447991,9.7958221,9.2330027,22.81
27,5.7442613,9.7976570,9.2231321,22.83
28,5.7447596,9.7959576,9.2193718,22.82
29,5.7443919,9.7972116,9.2080851,22.76
30,5.7443237,9.7974443,9.1945286,22.73
31,5.7442255,9.7977791,9.1844196,22.67
32,5.7445583,9.7966433,9.1703949,22.69
