Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442408,9.7977266,9.4807625,20.89
2,5.7442007,9.7978640,9.4667530,20.93
3,5.7435827,9.7999716,9.4516897,20.94
4,5.7438641,9.7990122,9.4384508,20.96
5,5.7437935,9.7992525,9.4228640,20.94
6,5.7440701,9.7983093,9.4111280,20.95
7,5.7444892,9.7968798,9.3989077,20.95
8,5.7445140,9.7967949,9.3860083,20.97
9,5.7445192,9.7967768,9.3745432,20.97
10,5.7440615,9.7983389,9.3641739,20.94
11,5.7442369,9.7977400,9.3579721,20.94
12,5.7440662,9.7983217,9.3454704,20.92
13,5.7442303,9.7977629,9.3364897,20.90
14,5.7443018,9.7975187,9.3277674,20.92
15,5.7444558,9.7969933,9.3158073,20.90
16,5.7441978,9.7978735,9.3043699,20.88
17,5.7436714,9.7996702,9.2929087,20.86
18,5.7442813,9.7975883,9.2850180,20.85
19,5.7443185,9.7974615,9.2723207,20.88
20,5.7443976,9.7971916,9.2615805,20.88
21,5.7441297,9.7981052,9.2520552,20.91
22,5.7443094,9.7974930,9.2383337,20.94
23,5.7439704,9.7986498,9.2242966,20.93
24,5.7436500,9.7997427,9.2119837,20.94
25,5.7440853,9.7982569,9.2021990,20.92
26,5.7443871,9.7972279,9.1894236,20.94
27,5.7444854,9.7968931,9.1784763,20.93
28,5.7442150,9.7978144,9.1697350,20.93
29,5.7444344,9.7970667,9.1585369,20.94
30,5.7438173,9.7991714,9.1461420,20.94
31,5.7441416,9.7980652,9.1353865,20.96
32,5.7440290,9.7984495,9.1254206,20.96
