Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440066,9.7985258,9.4899950,16.23
2,5.7445869,9.7965460,9.4790068,16.24
3,5.7437382,9.7994413,9.4665833,16.22
4,5.7430496,9.8017912,9.4531507,16.27
5,5.7438102,9.7991962,9.4434137,16.26
6,5.7441845,9.7979193,9.4474554,16.28
7,5.7431884,9.8013182,9.4280319,16.25
8,5.7441130,9.7981625,9.4104462,16.21
9,5.7444057,9.7971640,9.4003496,16.27
10,5.7436056,9.7998943,9.3871136,16.24
11,5.7432489,9.8011112,9.3740273,16.18
12,5.7438231,9.7991524,9.3626089,16.16
13,5.7438231,9.7991524,9.3649130,16.13
14,5.7433376,9.8008089,9.3393707,16.10
15,5.7440853,9.7982569,9.3242502,16.07
16,5.7441349,9.7980881,9.3129625,16.09
17,5.7432375,9.8011503,9.3001432,16.04
18,5.7433977,9.8006039,9.2893162,16.11
19,5.7441759,9.7979488,9.2829485,16.10
20,5.7435799,9.7999821,9.2830353,16.20
21,5.7437029,9.7995625,9.2577543,16.22
22,5.7444000,9.7971840,9.2478170,16.18
23,5.7440214,9.7984753,9.2363110,16.18
24,5.7430372,9.8018341,9.2236023,16.18
25,5.7433295,9.8008366,9.2125893,16.13
26,5.7442694,9.7976294,9.2070484,16.11
27,5.7432384,9.8011475,9.1999397,16.10
28,5.7436609,9.7997046,9.1759930,16.12
29,5.7445679,9.7966108,9.1645327,16.13
30,5.7439351,9.7987700,9.1522341,16.13
31,5.7429342,9.8021860,9.1394434,16.10
32,5.7435627,9.8000402,9.1304388,16.17
