Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442536,9.7976828,9.4835062,23.65
2,5.7444487,9.7970181,9.4742851,23.67
3,5.7443485,9.7973595,9.4688177,23.71
4,5.7443085,9.7974958,9.4534550,23.74
5,5.7450700,9.7948990,9.4403038,23.77
6,5.7447338,9.7960453,9.4282637,23.78
7,5.7437325,9.7994614,9.4168158,23.77
8,5.7443948,9.7972021,9.4083939,23.77
9,5.7444782,9.7969170,9.4000788,23.77
10,5.7441244,9.7981243,9.3918476,23.72
11,5.7447138,9.7961130,9.3768101,23.74
12,5.7451181,9.7947350,9.3649712,23.70
13,5.7445173,9.7967834,9.3548803,23.70
14,5.7437067,9.7995491,9.3437529,23.71
15,5.7442951,9.7975416,9.3381414,23.72
16,5.7445812,9.7965660,9.3294058,23.74
17,5.7441630,9.7979927,9.3176136,23.76
18,5.7445803,9.7965689,9.3067312,23.74
19,5.7451096,9.7947636,9.2966232,23.74
20,5.7442484,9.7977009,9.2866116,23.74
21,5.7436857,9.7996206,9.2743874,23.71
22,5.7443333,9.7974110,9.2675505,23.67
23,5.7445450,9.7966890,9.2625723,23.65
24,5.7443695,9.7972879,9.2483301,23.63
25,5.7448692,9.7955837,9.2386236,23.62
26,5.7450218,9.7950630,9.2299461,23.63
27,5.7442274,9.7977724,9.2186708,23.59
28,5.7441978,9.7978735,9.2070732,23.70
29,5.7443900,9.7972183,9.1990395,23.73
30,5.7446241,9.7964191,9.1948814,23.74
31,5.7445178,9.7967825,9.1794176,23.69
32,5.7448282,9.7957230,9.1703978,23.69
