Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446156,9.7964487,9.4859095,19.65
2,5.7443900,9.7972183,9.4738817,19.69
3,5.7437329,9.7994595,9.4623251,19.75
4,5.7436028,9.7999039,9.4522762,19.75
5,5.7449045,9.7954626,9.4488478,19.78
6,5.7439923,9.7985744,9.4513073,19.73
7,5.7438059,9.7992105,9.4205265,19.79
8,5.7447872,9.7958632,9.4080305,19.79
9,5.7442446,9.7977142,9.3943415,19.82
10,5.7433476,9.8007746,9.3831987,19.82
11,5.7436724,9.7996664,9.3742142,19.79
12,5.7450809,9.7948608,9.3739176,19.80
13,5.7433071,9.8009129,9.3689528,19.76
14,5.7439232,9.7988110,9.3398886,19.80
15,5.7449431,9.7953310,9.3292170,19.78
16,5.7442179,9.7978048,9.3156309,19.81
17,5.7433329,9.8008242,9.3055058,19.81
18,5.7440271,9.7984562,9.2970848,19.80
19,5.7449684,9.7952452,9.3027649,19.84
20,5.7431965,9.8012905,9.2893953,19.78
21,5.7442007,9.7978640,9.2665234,19.78
22,5.7448730,9.7955704,9.2551842,19.77
23,5.7440586,9.7983484,9.2416773,19.74
24,5.7431889,9.8013163,9.2306232,19.78
25,5.7442579,9.7976685,9.2218981,19.77
26,5.7446866,9.7962065,9.2319736,19.76
27,5.7431488,9.8014526,9.2114525,19.77
28,5.7444172,9.7971249,9.1915026,19.81
29,5.7446928,9.7961845,9.1805515,19.74
30,5.7439175,9.7988300,9.1669855,19.72
31,5.7435040,9.8002405,9.1559010,19.73
32,5.7444038,9.7971706,9.1494236,19.70
