Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441931,9.7978897,9.4921770,18.44
2,5.7445135,9.7967968,9.4801569,18.40
3,5.7439084,9.7988605,9.4690828,18.41
4,5.7434802,9.8003225,9.4581118,18.47
5,5.7438908,9.7989206,9.4487247,18.46
6,5.7441044,9.7981920,9.4477434,18.45
7,5.7437587,9.7993717,9.4307356,18.44
8,5.7441502,9.7980366,9.4175062,18.46
9,5.7444878,9.7968845,9.4063158,18.51
10,5.7437930,9.7992544,9.3953457,18.45
11,5.7437987,9.7992344,9.3842831,18.46
12,5.7440228,9.7984705,9.3749046,18.48
13,5.7440319,9.7984400,9.3740511,18.46
14,5.7439795,9.7986183,9.3550062,18.48
15,5.7441721,9.7979612,9.3443394,18.45
16,5.7443218,9.7974501,9.3338261,18.45
17,5.7435417,9.8001118,9.3224535,18.41
18,5.7437944,9.7992496,9.3136044,18.40
19,5.7440209,9.7984772,9.3049021,18.37
20,5.7437692,9.7993355,9.3003216,18.35
21,5.7439365,9.7987642,9.2810373,18.32
22,5.7443008,9.7975225,9.2703028,18.37
23,5.7440453,9.7983942,9.2585592,18.36
24,5.7433290,9.8008375,9.2467518,18.32
25,5.7437449,9.7994194,9.2403574,18.35
26,5.7441053,9.7981892,9.2325869,18.31
27,5.7436256,9.7998257,9.2243481,18.32
28,5.7438774,9.7989664,9.2074718,18.37
29,5.7445002,9.7968426,9.1959620,18.37
30,5.7439547,9.7987032,9.1843624,18.38
31,5.7433348,9.8008184,9.1721525,18.37
32,5.7439184,9.7988262,9.1654329,18.38
