Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446718,9.7962570,9.5167923,20.70
2,5.7469444,9.7885103,9.5171118,20.65
3,5.7429085,9.8022738,9.5022459,20.71
4,5.7418413,9.8059168,9.4782438,20.68
5,5.7464905,9.7900572,9.5055189,20.65
6,5.7444167,9.7971268,9.5267038,20.67
7,5.7417274,9.8063068,9.4854269,20.65
8,5.7462349,9.7909279,9.4450493,20.65
9,5.7461176,9.7913275,9.4465160,20.68
10,5.7416878,9.8064413,9.4295559,20.72
11,5.7432089,9.8012486,9.4100733,20.70
12,5.7468696,9.7887650,9.4413033,20.64
13,5.7432213,9.8012056,9.4514236,20.70
14,5.7424569,9.8038149,9.4033365,20.68
15,5.7470312,9.7882147,9.3733053,20.69
16,5.7450733,9.7948875,9.3749580,20.70
17,5.7413630,9.8075514,9.3565331,20.65
18,5.7444983,9.7968493,9.3427219,20.65
19,5.7463450,9.7905521,9.3826046,20.66
20,5.7424450,9.8038559,9.3743229,20.66
21,5.7428098,9.8026104,9.3203039,20.65
22,5.7474051,9.7869415,9.3099775,20.66
23,5.7444277,9.7970896,9.3033981,20.65
24,5.7412367,9.8079834,9.2790728,20.64
25,5.7451410,9.7946568,9.2753315,20.61
26,5.7462368,9.7909212,9.3176889,20.62
27,5.7420154,9.8053226,9.2972116,20.64
28,5.7436619,9.7997017,9.2416916,20.62
29,5.7472706,9.7873993,9.2440672,20.64
30,5.7438679,9.7989988,9.2312365,20.60
31,5.7410746,9.8085375,9.2063150,20.61
32,5.7458963,9.7920818,9.2185116,20.67
