Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441597,9.7980032,9.4961166,23.29
2,5.7451534,9.7946138,9.5097055,23.27
3,5.7436104,9.7998772,9.5001688,23.29
4,5.7436848,9.7996235,9.4626493,23.30
5,5.7452240,9.7943735,9.4506359,23.31
6,5.7442222,9.7977905,9.4400406,23.28
7,5.7431388,9.8014870,9.4242544,23.32
8,5.7446442,9.7963505,9.4159431,23.29
9,5.7447948,9.7958374,9.4305258,23.31
10,5.7433777,9.8006716,9.4170761,23.34
11,5.7443933,9.7972059,9.3820410,23.29
12,5.7451944,9.7944746,9.3682003,23.30
13,5.7439651,9.7986670,9.3584566,23.23
14,5.7433867,9.8006411,9.3447046,23.27
15,5.7451715,9.7945528,9.3413286,23.27
16,5.7443795,9.7972536,9.3541298,23.25
17,5.7430983,9.8016253,9.3348207,23.27
18,5.7447577,9.7959642,9.3058081,23.26
19,5.7451267,9.7947054,9.2934637,23.22
20,5.7436719,9.7996674,9.2827921,23.20
21,5.7435188,9.8001909,9.2695713,23.24
22,5.7452941,9.7941341,9.2740307,23.19
23,5.7442713,9.7976227,9.2789021,23.14
24,5.7432985,9.8009424,9.2515631,23.14
25,5.7449970,9.7951479,9.2314901,23.14
26,5.7449760,9.7952194,9.2200680,23.13
27,5.7435427,9.8001089,9.2066412,23.14
28,5.7435484,9.8000898,9.1984653,23.14
29,5.7454095,9.7937412,9.2084694,23.17
30,5.7442493,9.7976980,9.2061777,23.13
31,5.7433395,9.8008022,9.1739807,23.17
32,5.7451353,9.7946758,9.1590824,23.15
