Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7451959,9.7944698,9.5255346,25.87
2,5.7470474,9.7881594,9.5738754,25.91
3,5.7425165,9.8036118,9.5610743,25.93
4,5.7434368,9.8004704,9.5039415,25.92
5,5.7478628,9.7853823,9.5000706,25.89
6,5.7444263,9.7970943,9.4894772,25.87
7,5.7412109,9.8080711,9.4640913,25.91
8,5.7457857,9.7924585,9.4661236,25.86
9,5.7465124,9.7899828,9.5104094,25.89
10,5.7418766,9.8057966,9.4841337,25.91
11,5.7439766,9.7986288,9.4230099,25.92
12,5.7477231,9.7858582,9.4297104,25.93
13,5.7438703,9.7989912,9.4162149,25.95
14,5.7412500,9.8079376,9.3869019,25.98
15,5.7464623,9.7901525,9.4053297,26.03
16,5.7460117,9.7916889,9.4410944,25.97
17,5.7419338,9.8056021,9.4061785,25.96
18,5.7451510,9.7946224,9.3523836,25.98
19,5.7473135,9.7872534,9.3553524,26.00
20,5.7432404,9.8011408,9.3396378,26.04
21,5.7420492,9.8052073,9.3121243,26.00
22,5.7468977,9.7886696,9.3407555,26.02
23,5.7448387,9.7956867,9.3683214,26.01
24,5.7420907,9.8050652,9.3229132,25.95
25,5.7467599,9.7891388,9.2798529,25.93
26,5.7464018,9.7903595,9.2835445,25.92
27,5.7421284,9.8049374,9.2673998,25.91
28,5.7432508,9.8011045,9.2462883,25.96
29,5.7471910,9.7876711,9.2824278,25.96
30,5.7435417,9.8001118,9.2946110,25.97
31,5.7425694,9.8034306,9.2398291,25.99
32,5.7474499,9.7867889,9.2109289,26.00
