Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440181,9.7984867,9.5065832,14.70
2,5.7445164,9.7967863,9.5345163,14.69
3,5.7429161,9.8022470,9.5251684,14.67
4,5.7429433,9.8021545,9.4763660,14.78
5,5.7461867,9.7910919,9.4658852,14.80
6,5.7436457,9.7997580,9.4616261,14.80
7,5.7413607,9.8075590,9.4396582,14.79
8,5.7445273,9.7967491,9.4353409,14.77
9,5.7444344,9.7970667,9.4609756,14.77
10,5.7426395,9.8031912,9.4430056,14.77
11,5.7437172,9.7995129,9.3991280,14.77
12,5.7458467,9.7922506,9.3957376,14.78
13,5.7426195,9.8032598,9.3842697,14.80
14,5.7420549,9.8051872,9.3620720,14.80
15,5.7449322,9.7953682,9.3734503,14.72
16,5.7439961,9.7985611,9.3878326,14.80
17,5.7420073,9.8053503,9.3628616,14.80
18,5.7446036,9.7964888,9.3254147,14.78
19,5.7457504,9.7925797,9.3240328,14.80
20,5.7418284,9.8059616,9.3068600,14.81
21,5.7424002,9.8040085,9.2870789,14.87
22,5.7453890,9.7938118,9.3062735,14.84
23,5.7435932,9.7999363,9.3142633,14.85
24,5.7420607,9.8051682,9.2796745,14.86
25,5.7450294,9.7950373,9.2522316,14.87
26,5.7454348,9.7936554,9.2480516,14.86
27,5.7416363,9.8066177,9.2271509,14.85
28,5.7428427,9.8024979,9.2163219,14.83
29,5.7452650,9.7942343,9.2373867,14.81
30,5.7432623,9.8010664,9.2365532,14.78
31,5.7424369,9.8038836,9.1932163,14.83
32,5.7456045,9.7930765,9.1744375,14.75
