Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449188,9.7954149,9.4904251,18.15
2,5.7447758,9.7959023,9.4781981,18.15
3,5.7436929,9.7995958,9.4679880,18.14
4,5.7434006,9.8005934,9.4569321,18.16
5,5.7451282,9.7947006,9.4637899,18.14
6,5.7442169,9.7978077,9.4667892,18.11
7,5.7433071,9.8009129,9.4374828,18.13
8,5.7449932,9.7951612,9.4206476,18.13
9,5.7446184,9.7964382,9.4090528,18.11
10,5.7434921,9.8002815,9.3957005,18.10
11,5.7436380,9.7997828,9.3884497,18.11
12,5.7454166,9.7937174,9.4007006,18.14
13,5.7441425,9.7980614,9.3951521,18.11
14,5.7432728,9.8010302,9.3614178,18.22
15,5.7450552,9.7949495,9.3496323,18.11
16,5.7443705,9.7972841,9.3394537,18.20
17,5.7432985,9.8009424,9.3250618,18.17
18,5.7440324,9.7984381,9.3196182,18.19
19,5.7450867,9.7948418,9.3331327,18.20
20,5.7436266,9.7998228,9.3254337,18.21
21,5.7436848,9.7996235,9.2903690,18.22
22,5.7453423,9.7939711,9.2792263,18.20
23,5.7443743,9.7972717,9.2687597,18.30
24,5.7433028,9.8009272,9.2563000,18.23
25,5.7447205,9.7960911,9.2490778,18.23
26,5.7446060,9.7964811,9.2648554,18.23
27,5.7431030,9.8016090,9.2521057,18.20
28,5.7442646,9.7976456,9.2184572,18.19
29,5.7449293,9.7953787,9.2060099,18.21
30,5.7438579,9.7990332,9.1962376,18.20
31,5.7432241,9.8011961,9.1841612,18.18
32,5.7450209,9.7950668,9.1811991,18.22
