Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438030,9.7992201,9.5823746,24.39
2,5.7543545,9.7633171,9.7173958,24.37
3,5.7395711,9.8136759,9.7137318,24.37
4,5.7362547,9.8250265,9.5935593,24.32
5,5.7507219,9.7756557,9.5618448,24.34
6,5.7446432,9.7963543,9.5501032,24.33
7,5.7400603,9.8120031,9.5322466,24.32
8,5.7469778,9.7883968,9.5252028,24.34
9,5.7525921,9.7693005,9.6572390,24.39
10,5.7370028,9.8224649,9.6250448,24.41
11,5.7395535,9.8137369,9.4950209,24.42
12,5.7500634,9.7778940,9.4919834,24.45
13,5.7443147,9.7974749,9.4752092,24.43
14,5.7381859,9.8184147,9.4528065,24.39
15,5.7510777,9.7744455,9.4874964,24.38
16,5.7506347,9.7759514,9.5874758,24.38
17,5.7351704,9.8287420,9.5351391,24.37
18,5.7437410,9.7994318,9.4090672,24.36
19,5.7478895,9.7852917,9.4261112,24.39
20,5.7434444,9.8004446,9.4044313,24.35
21,5.7382569,9.8181715,9.3748922,24.35
22,5.7540588,9.7643194,9.4446764,24.36
23,5.7474947,9.7866364,9.5140696,24.36
24,5.7331610,9.8356333,9.4418678,24.40
25,5.7467813,9.7890663,9.3423319,24.39
26,5.7473907,9.7869902,9.3496342,24.44
27,5.7424994,9.8036699,9.3326941,24.41
28,5.7397480,9.8130713,9.2967062,24.43
29,5.7552271,9.7603559,9.4013643,24.41
30,5.7443256,9.7974377,9.4401207,24.41
31,5.7335343,9.8343525,9.3546333,24.37
32,5.7487273,9.7824402,9.2834139,24.40
