Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441516,9.7980309,9.4806252,22.38
2,5.7446084,9.7964725,9.4687376,22.38
3,5.7442331,9.7977533,9.4583035,22.30
4,5.7439804,9.7986155,9.4478140,22.30
5,5.7443466,9.7973661,9.4420328,22.28
6,5.7442746,9.7976112,9.4322147,22.27
7,5.7444696,9.7969465,9.4218121,22.23
8,5.7441573,9.7980118,9.4118729,22.24
9,5.7446008,9.7964983,9.4007702,22.28
10,5.7441301,9.7981043,9.3904867,22.24
11,5.7441473,9.7980461,9.3803053,22.24
12,5.7442398,9.7977304,9.3729906,22.23
13,5.7443023,9.7975168,9.3645325,22.24
14,5.7444277,9.7970896,9.3528538,22.19
15,5.7442598,9.7976618,9.3415766,22.19
16,5.7446547,9.7963152,9.3315430,22.18
17,5.7440929,9.7982311,9.3210907,22.16
18,5.7443676,9.7972937,9.3116827,22.09
19,5.7442017,9.7978611,9.3034620,22.20
20,5.7443390,9.7973919,9.2959099,22.16
21,5.7444229,9.7971058,9.2848349,22.16
22,5.7444153,9.7971315,9.2730026,22.11
23,5.7445235,9.7967625,9.2636404,22.10
24,5.7440906,9.7982397,9.2529869,22.08
25,5.7445011,9.7968388,9.2455044,22.06
26,5.7442269,9.7977743,9.2361279,22.09
27,5.7443752,9.7972689,9.2277260,22.08
28,5.7443132,9.7974796,9.2174377,22.06
29,5.7445612,9.7966337,9.2056761,22.08
30,5.7444162,9.7971277,9.1954231,22.10
31,5.7439642,9.7986698,9.1848516,22.10
32,5.7444935,9.7968645,9.1792307,22.11
