Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445965,9.7965136,9.4803457,20.61
2,5.7439709,9.7986479,9.4698200,20.68
3,5.7442045,9.7978506,9.4606867,20.68
4,5.7441268,9.7981157,9.4509945,20.68
5,5.7442589,9.7976656,9.4439144,20.64
6,5.7443938,9.7972050,9.4323807,20.67
7,5.7443361,9.7974014,9.4210100,20.67
8,5.7445126,9.7967997,9.4108324,20.68
9,5.7439222,9.7988138,9.3998013,20.65
10,5.7443194,9.7974586,9.3924370,20.62
11,5.7441320,9.7980976,9.3816710,20.61
12,5.7442498,9.7976961,9.3743801,20.62
13,5.7443438,9.7973757,9.3641577,20.60
14,5.7444572,9.7969885,9.3521080,20.61
15,5.7443647,9.7973042,9.3416548,20.64
16,5.7438669,9.7990026,9.3309908,20.62
17,5.7443056,9.7975063,9.3256226,20.60
18,5.7441940,9.7978859,9.3140249,20.57
19,5.7442212,9.7977934,9.3049412,20.65
20,5.7442145,9.7978163,9.2955580,20.62
21,5.7445908,9.7965326,9.2833576,20.62
22,5.7441974,9.7978754,9.2727470,20.59
23,5.7438850,9.7989407,9.2619905,20.58
24,5.7442513,9.7976913,9.2556095,20.66
25,5.7442179,9.7978048,9.2451010,20.64
26,5.7442794,9.7975950,9.2341385,20.63
27,5.7441397,9.7980719,9.2244148,20.63
28,5.7446222,9.7964258,9.2127571,20.61
29,5.7441072,9.7981825,9.2019491,20.59
30,5.7440004,9.7985468,9.1921186,20.61
31,5.7441492,9.7980394,9.1842480,20.62
32,5.7443280,9.7974291,9.1761093,20.59
