Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449484,9.7953138,9.5089130,22.57
2,5.7461462,9.7912302,9.5430012,22.58
3,5.7436295,9.7998123,9.5406990,22.60
4,5.7435460,9.8000975,9.4912367,22.56
5,5.7476149,9.7862272,9.4816551,22.55
6,5.7448702,9.7955809,9.4794655,22.53
7,5.7417326,9.8062887,9.4583168,22.52
8,5.7450104,9.7951021,9.4532633,22.56
9,5.7455835,9.7931480,9.4889126,22.63
10,5.7434082,9.8005676,9.4724598,22.61
11,5.7441416,9.7980652,9.4209967,22.67
12,5.7472801,9.7873669,9.4226789,22.67
13,5.7443414,9.7973843,9.4103899,22.69
14,5.7416120,9.8067007,9.3874216,22.64
15,5.7458949,9.7920866,9.3987808,22.66
16,5.7447338,9.7960453,9.4232931,22.74
17,5.7427883,9.8026838,9.3935566,22.78
18,5.7448144,9.7957706,9.3467302,22.79
19,5.7471313,9.7878742,9.3474655,22.79
20,5.7434969,9.8002653,9.3327723,22.71
21,5.7430639,9.8017426,9.3121500,22.73
22,5.7457910,9.7924414,9.3297596,22.72
23,5.7448640,9.7956018,9.3465977,22.69
24,5.7427735,9.8027334,9.3168268,22.64
25,5.7458620,9.7921982,9.2787380,22.68
26,5.7465758,9.7897663,9.2786636,22.71
27,5.7423077,9.8043251,9.2640581,22.68
28,5.7433624,9.8007240,9.2417011,22.73
29,5.7463222,9.7906303,9.2675924,22.74
30,5.7441597,9.7980032,9.2747841,22.78
31,5.7427864,9.8026896,9.2334747,22.80
32,5.7465496,9.7898550,9.2050829,22.81
