Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441826,9.7979259,9.4769678,18.47
2,5.7438774,9.7989664,9.4651785,18.46
3,5.7441649,9.7979860,9.4542980,18.47
4,5.7439356,9.7987680,9.4446697,18.50
5,5.7440710,9.7983065,9.4314880,18.49
6,5.7441196,9.7981396,9.4213524,18.60
7,5.7440062,9.7985277,9.4086370,18.53
8,5.7441454,9.7980518,9.3967657,18.55
9,5.7440729,9.7982998,9.3855019,18.51
10,5.7441559,9.7980165,9.3750982,18.47
11,5.7439919,9.7985754,9.3660803,18.43
12,5.7440491,9.7983809,9.3542042,18.42
13,5.7441502,9.7980366,9.3449965,18.44
14,5.7440662,9.7983217,9.3322144,18.43
15,5.7441254,9.7981205,9.3219042,18.50
16,5.7440619,9.7983370,9.3111715,18.51
17,5.7441964,9.7978783,9.3028660,18.50
18,5.7438793,9.7989597,9.2927084,18.53
19,5.7442098,9.7978325,9.2812338,18.49
20,5.7441545,9.7980213,9.2723684,18.42
21,5.7441216,9.7981339,9.2596159,18.49
22,5.7441616,9.7979965,9.2497177,18.47
23,5.7440314,9.7984409,9.2393532,18.43
24,5.7440701,9.7983093,9.2309895,18.42
25,5.7439423,9.7987452,9.2192268,18.40
26,5.7441702,9.7979679,9.2073259,18.39
27,5.7441134,9.7981615,9.1975632,18.41
28,5.7440786,9.7982807,9.1853991,18.39
29,5.7439852,9.7985992,9.1749287,18.38
30,5.7440605,9.7983418,9.1637688,18.38
31,5.7440748,9.7982931,9.1554842,18.42
32,5.7438874,9.7989330,9.1430988,18.41
