Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445750,9.7965870,9.5033035,17.41
2,5.7458353,9.7922897,9.5003357,17.42
3,5.7421446,9.8048820,9.4840422,17.38
4,5.7427654,9.8027611,9.4622335,17.44
5,5.7455969,9.7931023,9.4794941,17.42
6,5.7439966,9.7985601,9.4873333,17.45
7,5.7424941,9.8036880,9.4554987,17.47
8,5.7452970,9.7941246,9.4249363,17.47
9,5.7458286,9.7923126,9.4216843,17.48
10,5.7418280,9.8059635,9.4000883,17.46
11,5.7430105,9.8019257,9.3877344,17.47
12,5.7454462,9.7936163,9.4066210,17.44
13,5.7435617,9.8000431,9.4064407,17.46
14,5.7426424,9.8031816,9.3639717,17.43
15,5.7455010,9.7934294,9.3433075,17.44
16,5.7451448,9.7946434,9.3398037,17.45
17,5.7418265,9.8059673,9.3159742,17.47
18,5.7439823,9.7986088,9.3064566,17.43
19,5.7448211,9.7957478,9.3315763,17.38
20,5.7431765,9.8013582,9.3235331,17.34
21,5.7431107,9.8015833,9.2761698,17.39
22,5.7462292,9.7909479,9.2627497,17.34
23,5.7439022,9.7988825,9.2606897,17.37
24,5.7414970,9.8070927,9.2379332,17.36
25,5.7445316,9.7967348,9.2307072,17.32
26,5.7446733,9.7962513,9.2552309,17.30
27,5.7433462,9.8007793,9.2397976,17.29
28,5.7436972,9.7995815,9.1953650,17.27
29,5.7461185,9.7913246,9.1892042,17.27
30,5.7427788,9.8027163,9.1803865,17.27
31,5.7420425,9.8052301,9.1572647,17.23
32,5.7451653,9.7945738,9.1639786,17.25
