Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442255,9.7977791,9.5083389,26.70
2,5.7459803,9.7917957,9.5359335,26.72
3,5.7441349,9.7980881,9.5361948,26.72
4,5.7431216,9.8015461,9.4898243,26.72
5,5.7473040,9.7872858,9.4719629,26.68
6,5.7450371,9.7950106,9.4745560,26.63
7,5.7418823,9.8057775,9.4516706,26.67
8,5.7452259,9.7943668,9.4444885,26.63
9,5.7455769,9.7931709,9.4762287,26.67
10,5.7436314,9.7998056,9.4682817,26.64
11,5.7437358,9.7994499,9.4186344,26.66
12,5.7473106,9.7872629,9.4128027,26.67
13,5.7444401,9.7970467,9.4086895,26.70
14,5.7417951,9.8060751,9.3836107,26.70
15,5.7456570,9.7928982,9.3849220,26.72
16,5.7452650,9.7942343,9.4152737,26.75
17,5.7434835,9.8003101,9.3989220,26.72
18,5.7443190,9.7974596,9.3508129,26.73
19,5.7472777,9.7873755,9.3533430,26.77
20,5.7438040,9.7992172,9.3431587,26.74
21,5.7421818,9.8047543,9.3169823,26.76
22,5.7461405,9.7912493,9.3327532,26.75
23,5.7448692,9.7955837,9.3532429,26.75
24,5.7430258,9.8018732,9.3266964,26.76
25,5.7453384,9.7939835,9.2863865,26.71
26,5.7469950,9.7883387,9.2906570,26.72
27,5.7428331,9.8025303,9.2770424,26.70
28,5.7432194,9.8012123,9.2536831,26.66
29,5.7460923,9.7914133,9.2725563,26.68
30,5.7445889,9.7965393,9.2870464,26.70
31,5.7430258,9.8018732,9.2517557,26.72
32,5.7459173,9.7920103,9.2209101,26.71
