Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7430553,9.8017721,9.4780474,12.22
2,5.7441959,9.7978802,9.4788485,12.12
3,5.7429242,9.8022194,9.4679193,12.12
4,5.7438068,9.7992077,9.4473124,12.06
5,5.7444196,9.7971172,9.4371214,12.03
6,5.7435884,9.7999525,9.4240236,12.06
7,5.7426348,9.8032074,9.4110823,12.04
8,5.7433457,9.8007803,9.3992243,12.08
9,5.7440658,9.7983246,9.4019413,12.07
10,5.7427177,9.8029251,9.3845301,12.04
11,5.7440186,9.7984848,9.3658924,12.07
12,5.7442122,9.7978249,9.3578863,12.11
13,5.7434311,9.8004894,9.3431978,12.10
14,5.7426739,9.8030748,9.3295870,12.10
15,5.7433786,9.8006687,9.3177309,12.13
16,5.7439280,9.7987947,9.3224535,12.15
17,5.7429352,9.8021822,9.2992582,12.16
18,5.7442446,9.7977142,9.2847233,12.18
19,5.7440376,9.7984200,9.2774744,12.14
20,5.7431688,9.8013849,9.2651625,12.19
21,5.7427244,9.8029022,9.2511101,12.17
22,5.7439232,9.7988110,9.2425308,12.15
23,5.7434006,9.8005934,9.2447395,12.16
24,5.7433891,9.8006334,9.2188263,12.14
25,5.7442722,9.7976198,9.2089777,12.16
26,5.7437487,9.7994061,9.1977682,12.13
27,5.7428770,9.8023815,9.1861067,12.16
28,5.7429037,9.8022900,9.1721687,12.18
29,5.7441463,9.7980490,9.1678438,12.20
30,5.7430143,9.8019123,9.1632967,12.20
31,5.7436485,9.7997475,9.1386194,12.28
32,5.7442441,9.7977161,9.1286488,12.20
