Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444391,9.7970505,9.4710655,24.85
2,5.7471581,9.7877827,9.4729605,24.79
3,5.7433815,9.8006582,9.4652338,24.77
4,5.7427130,9.8029404,9.4392033,24.73
5,5.7460723,9.7914820,9.4537573,24.69
6,5.7448454,9.7956648,9.4729586,24.67
7,5.7430573,9.8017654,9.4461966,24.71
8,5.7453222,9.7940388,9.4083748,24.70
9,5.7467823,9.7890625,9.4121075,24.71
10,5.7427635,9.8027678,9.3989315,24.73
11,5.7433844,9.8006487,9.3764381,24.67
12,5.7460260,9.7916393,9.3957758,24.72
13,5.7444596,9.7969809,9.4088850,24.67
14,5.7432041,9.8012638,9.3720846,24.72
15,5.7457190,9.7926865,9.3432436,24.74
16,5.7463255,9.7906199,9.3485270,24.73
17,5.7421503,9.8048620,9.3282375,24.70
18,5.7437906,9.7992620,9.3129978,24.79
19,5.7460079,9.7917013,9.3369484,24.78
20,5.7442703,9.7976265,9.3412971,24.81
21,5.7431145,9.8015699,9.2989788,24.84
22,5.7465839,9.7897387,9.2785158,24.83
23,5.7456408,9.7929525,9.2809877,24.81
24,5.7419086,9.8056879,9.2580719,24.79
25,5.7448831,9.7955370,9.2507277,24.79
26,5.7457261,9.7926617,9.2786379,24.81
27,5.7438660,9.7990055,9.2742701,24.79
28,5.7434750,9.8003397,9.2286634,24.80
29,5.7471733,9.7877312,9.2150755,24.80
30,5.7448282,9.7957230,9.2167902,24.89
31,5.7419930,9.8053999,9.1915703,24.84
32,5.7454462,9.7936163,9.1881552,24.90
