Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441273,9.7981148,9.5295191,23.37
2,5.7472367,9.7875147,9.5803375,23.37
3,5.7419553,9.8055277,9.5794344,23.43
4,5.7424889,9.8037062,9.5113907,23.43
5,5.7480836,9.7846308,9.4994154,23.43
6,5.7446585,9.7963018,9.4876995,23.43
7,5.7412033,9.8080969,9.4645023,23.35
8,5.7449689,9.7952433,9.4546909,23.35
9,5.7469482,9.7884970,9.5076637,23.26
10,5.7416444,9.8065901,9.4886274,23.32
11,5.7435894,9.7999496,9.4241314,23.28
12,5.7474303,9.7868557,9.4220171,23.35
13,5.7442122,9.7978249,9.4072418,23.40
14,5.7407222,9.8097410,9.3815756,23.38
15,5.7457342,9.7926340,9.3899889,23.44
16,5.7468815,9.7887249,9.4345951,23.44
17,5.7414589,9.8072243,9.3993740,23.44
18,5.7444005,9.7971821,9.3442192,23.36
19,5.7475061,9.7865973,9.3475904,23.30
20,5.7437820,9.7992916,9.3343267,23.29
21,5.7411804,9.8081751,9.3108330,23.32
22,5.7462602,9.7908421,9.3323984,23.36
23,5.7457323,9.7926407,9.3651686,23.36
24,5.7407074,9.8097916,9.3207493,23.33
25,5.7457876,9.7924519,9.2722244,23.37
26,5.7461762,9.7911282,9.2686195,23.42
27,5.7432351,9.8011580,9.2563038,23.43
28,5.7413502,9.8075953,9.2292376,23.46
29,5.7479849,9.7849674,9.2625284,23.43
30,5.7440052,9.7985306,9.2877550,23.43
31,5.7410612,9.8085823,9.2334461,23.40
32,5.7472963,9.7873116,9.1934900,23.38
