Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438827,9.7989483,9.4731722,16.63
2,5.7440290,9.7984495,9.4626799,16.64
3,5.7438354,9.7991095,9.4502401,16.62
4,5.7438650,9.7990084,9.4383869,16.63
5,5.7438374,9.7991028,9.4241409,16.64
6,5.7438278,9.7991362,9.4114408,16.61
7,5.7438126,9.7991877,9.3994274,16.65
8,5.7438989,9.7988930,9.3874712,16.64
9,5.7438736,9.7989798,9.3770647,16.66
10,5.7438164,9.7991743,9.3651142,16.64
11,5.7439947,9.7985659,9.3536673,16.63
12,5.7437053,9.7995539,9.3404655,16.63
13,5.7437668,9.7993441,9.3273945,16.64
14,5.7437267,9.7994804,9.3144207,16.68
15,5.7438645,9.7990103,9.3021374,16.64
16,5.7439871,9.7985926,9.2910509,16.66
17,5.7439699,9.7986507,9.2792282,16.70
18,5.7439933,9.7985716,9.2679329,16.73
19,5.7438564,9.7990379,9.2547703,16.74
20,5.7439575,9.7986937,9.2428675,16.77
21,5.7439337,9.7987747,9.2310114,16.73
22,5.7438631,9.7990150,9.2207928,16.73
23,5.7437782,9.7993050,9.2095766,16.69
24,5.7438669,9.7990026,9.1980686,16.74
25,5.7436709,9.7996712,9.1858521,16.70
26,5.7439795,9.7986183,9.1726704,16.67
27,5.7439070,9.7988653,9.1617689,16.70
28,5.7438898,9.7989244,9.1511278,16.72
29,5.7439198,9.7988214,9.1410408,16.73
30,5.7437840,9.7992849,9.1294394,16.74
31,5.7437038,9.7995586,9.1178017,16.75
32,5.7437863,9.7992773,9.1040726,16.75
