Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438612,9.7990217,9.4813814,20.00
2,5.7451053,9.7947788,9.4847288,19.99
3,5.7435217,9.8001804,9.4782419,20.02
4,5.7438965,9.7989016,9.4488897,19.93
5,5.7451305,9.7946920,9.4386654,19.93
6,5.7441912,9.7978954,9.4244766,19.93
7,5.7431974,9.8012867,9.4143648,19.98
8,5.7442255,9.7977791,9.4046307,19.98
9,5.7451458,9.7946405,9.4140615,19.89
10,5.7431192,9.8015537,9.3988409,19.89
11,5.7444534,9.7970018,9.3738480,19.87
12,5.7449894,9.7951736,9.3632345,19.91
13,5.7441425,9.7980614,9.3489752,19.90
14,5.7434044,9.8005810,9.3375349,19.94
15,5.7444515,9.7970085,9.3288536,19.90
16,5.7447987,9.7958241,9.3410606,19.94
17,5.7432127,9.8012352,9.3182211,19.96
18,5.7448292,9.7957201,9.2986584,19.98
19,5.7448220,9.7957439,9.2886076,19.94
20,5.7440367,9.7984228,9.2755585,19.97
21,5.7434344,9.8004780,9.2651167,19.96
22,5.7447219,9.7960854,9.2592335,19.91
23,5.7443399,9.7973881,9.2691002,19.94
24,5.7434649,9.8003740,9.2420578,19.99
25,5.7446399,9.7963657,9.2265806,19.96
26,5.7443781,9.7972584,9.2136202,19.98
27,5.7436738,9.7996607,9.2013769,19.98
28,5.7435369,9.8001280,9.1921921,19.97
29,5.7449989,9.7951412,9.1905489,19.98
30,5.7439604,9.7986832,9.1930656,19.98
31,5.7437415,9.7994299,9.1613436,19.99
32,5.7447538,9.7959766,9.1502962,19.96
