Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436571,9.7997179,9.4789829,17.07
2,5.7436833,9.7996292,9.4670305,17.05
3,5.7439156,9.7988358,9.4623718,17.01
4,5.7440186,9.7984848,9.4454927,16.98
5,5.7440376,9.7984200,9.4347544,16.95
6,5.7443204,9.7974558,9.4240932,16.97
7,5.7435265,9.8001642,9.4116068,17.00
8,5.7437911,9.7992611,9.4023399,16.98
9,5.7438660,9.7990055,9.3906231,16.92
10,5.7438316,9.7991228,9.3846827,16.92
11,5.7441182,9.7981453,9.3682547,17.01
12,5.7441425,9.7980614,9.3578434,17.00
13,5.7442102,9.7978306,9.3466024,17.01
14,5.7433996,9.8005972,9.3328924,16.96
15,5.7437410,9.7994318,9.3249502,16.96
16,5.7440186,9.7984848,9.3137379,17.00
17,5.7436705,9.7996731,9.3053169,17.00
18,5.7440500,9.7983780,9.2919664,17.02
19,5.7443857,9.7972326,9.2795229,17.04
20,5.7439513,9.7987146,9.2685575,17.02
21,5.7432742,9.8010254,9.2548885,17.02
22,5.7437153,9.7995195,9.2463284,17.05
23,5.7440853,9.7982569,9.2375088,17.06
24,5.7437449,9.7994194,9.2253017,17.04
25,5.7439790,9.7986193,9.2137213,17.03
26,5.7444167,9.7971268,9.2011604,17.07
27,5.7437468,9.7994127,9.1900015,17.07
28,5.7434320,9.8004856,9.1775560,17.12
29,5.7436681,9.7996807,9.1674032,17.11
30,5.7440214,9.7984753,9.1611881,17.08
31,5.7437696,9.7993345,9.1462183,17.05
32,5.7440419,9.7984056,9.1353779,17.01
