Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434983,9.8002596,9.4715128,16.69
2,5.7440896,9.7982426,9.4607859,16.71
3,5.7438211,9.7991590,9.4587984,16.71
4,5.7440920,9.7982340,9.4371796,16.75
5,5.7444963,9.7968550,9.4278746,16.76
6,5.7443790,9.7972555,9.4187984,16.74
7,5.7431774,9.8013554,9.4042540,16.72
8,5.7435737,9.8000031,9.3945799,16.76
9,5.7441730,9.7979584,9.3864107,16.72
10,5.7436571,9.7997179,9.3797226,16.66
11,5.7442045,9.7978506,9.3599749,16.71
12,5.7445889,9.7965393,9.3502445,16.71
13,5.7439857,9.7985973,9.3400335,16.69
14,5.7431049,9.8016024,9.3246622,16.64
15,5.7436018,9.7999067,9.3149719,16.64
16,5.7443428,9.7973785,9.3099518,16.65
17,5.7435369,9.8001280,9.2986622,16.58
18,5.7442160,9.7978115,9.2834330,16.59
19,5.7446799,9.7962284,9.2711239,16.66
20,5.7439156,9.7988358,9.2609415,16.59
21,5.7432880,9.8009777,9.2466316,16.61
22,5.7437811,9.7992954,9.2360048,16.59
23,5.7442932,9.7975473,9.2339554,16.62
24,5.7436099,9.7998800,9.2173986,16.60
25,5.7443895,9.7972193,9.2040529,16.65
26,5.7447424,9.7960157,9.1935635,16.63
27,5.7434912,9.8002844,9.1830444,16.62
28,5.7435246,9.8001709,9.1692257,16.62
29,5.7438226,9.7991533,9.1581459,16.63
30,5.7440100,9.7985144,9.1580210,16.66
31,5.7436800,9.7996397,9.1381226,16.69
32,5.7442369,9.7977400,9.1260405,16.67
