Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440252,9.7984629,9.4783955,20.37
2,5.7448201,9.7957506,9.4764843,20.40
3,5.7439423,9.7987452,9.4759464,20.37
4,5.7440224,9.7984724,9.4492521,20.37
5,5.7447715,9.7959166,9.4378366,20.39
6,5.7444019,9.7971773,9.4242449,20.39
7,5.7435703,9.8000145,9.4138899,20.39
8,5.7440763,9.7982883,9.4076958,20.39
9,5.7449889,9.7951756,9.4070864,20.38
10,5.7436762,9.7996531,9.4000340,20.37
11,5.7440786,9.7982807,9.3752575,20.33
12,5.7449732,9.7952290,9.3633366,20.34
13,5.7443395,9.7973909,9.3500900,20.29
14,5.7436128,9.7998695,9.3411055,20.33
15,5.7443419,9.7973814,9.3339338,20.29
16,5.7449121,9.7954369,9.3387623,20.31
17,5.7434874,9.8002977,9.3249655,20.31
18,5.7443256,9.7974377,9.3038492,20.31
19,5.7449408,9.7953396,9.2925358,20.36
20,5.7441130,9.7981625,9.2790699,20.37
21,5.7436171,9.7998552,9.2692986,20.38
22,5.7444806,9.7969084,9.2618341,20.39
23,5.7447205,9.7960911,9.2696733,20.40
24,5.7435684,9.8000212,9.2500334,20.39
25,5.7445374,9.7967148,9.2317801,20.35
26,5.7448435,9.7956715,9.2209816,20.33
27,5.7441235,9.7981272,9.2084799,20.34
28,5.7440109,9.7985106,9.1996174,20.29
29,5.7446222,9.7964258,9.1935740,20.27
30,5.7444386,9.7970524,9.1996737,20.33
31,5.7439623,9.7986765,9.1762829,20.32
32,5.7446203,9.7964325,9.1616802,20.33
