Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438679,9.7989988,9.4858141,15.88
2,5.7436271,9.7998209,9.4758272,15.84
3,5.7437763,9.7993116,9.4632759,15.87
4,5.7439923,9.7985744,9.4546032,15.86
5,5.7437286,9.7994747,9.4425697,15.87
6,5.7438693,9.7989941,9.4316626,15.86
7,5.7436914,9.7996006,9.4201002,15.88
8,5.7438650,9.7990084,9.4102917,15.89
9,5.7435870,9.7999573,9.3995209,15.88
10,5.7438402,9.7990932,9.3874264,15.87
11,5.7439179,9.7988281,9.3788233,15.87
12,5.7437458,9.7994156,9.3657875,15.88
13,5.7438402,9.7990932,9.3549232,15.89
14,5.7437005,9.7995701,9.3436079,15.86
15,5.7438297,9.7991295,9.3345795,15.88
16,5.7436147,9.7998629,9.3223000,15.87
17,5.7439108,9.7988529,9.3113766,15.86
18,5.7438345,9.7991133,9.3026686,15.82
19,5.7438226,9.7991533,9.2901306,15.86
20,5.7438278,9.7991362,9.2794476,15.85
21,5.7437134,9.7995262,9.2687550,15.86
22,5.7437901,9.7992649,9.2602291,15.86
23,5.7436242,9.7998304,9.2471352,15.86
24,5.7439246,9.7988052,9.2369518,15.84
25,5.7437267,9.7994804,9.2270174,15.85
26,5.7438297,9.7991295,9.2142906,15.85
27,5.7437134,9.7995262,9.2036781,15.85
28,5.7437477,9.7994099,9.1926880,15.86
29,5.7436485,9.7997475,9.1844263,15.87
30,5.7436390,9.7997799,9.1717720,15.88
31,5.7439165,9.7988329,9.1621857,15.89
32,5.7437205,9.7995014,9.1512232,15.88
