Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7452183,9.7943935,9.5410566,18.09
2,5.7466030,9.7896729,9.5403452,18.08
3,5.7430429,9.8018141,9.5273571,18.06
4,5.7402468,9.8113661,9.5004902,18.04
5,5.7495980,9.7794771,9.5541372,18.02
6,5.7449236,9.7953987,9.5943575,18.01
7,5.7389617,9.8157606,9.5315075,17.99
8,5.7469273,9.7885685,9.4682112,18.00
9,5.7457304,9.7926474,9.4702063,17.98
10,5.7425361,9.8035450,9.4538393,17.97
11,5.7416201,9.8066730,9.4272966,17.98
12,5.7493010,9.7804880,9.4997845,17.94
13,5.7432632,9.8010626,9.5197840,17.95
14,5.7387505,9.8164835,9.4460754,17.91
15,5.7481813,9.7842979,9.4081326,17.90
16,5.7452407,9.7943163,9.4002743,17.96
17,5.7415037,9.8070707,9.3815346,17.84
18,5.7432375,9.8011503,9.3606386,17.88
19,5.7494440,9.7800007,9.4425869,17.88
20,5.7417135,9.8063536,9.4424181,17.88
21,5.7398605,9.8126869,9.3573236,17.86
22,5.7482729,9.7839861,9.3403244,17.91
23,5.7446408,9.7963629,9.3280840,17.93
24,5.7402802,9.8112526,9.3071890,17.99
25,5.7458296,9.7923088,9.3022404,17.93
26,5.7485528,9.7830334,9.3794174,17.94
27,5.7399101,9.8125162,9.3607016,17.97
28,5.7421656,9.8048096,9.2705479,17.97
29,5.7479200,9.7851877,9.2642241,17.99
30,5.7436800,9.7996397,9.2555008,17.97
31,5.7398863,9.8125982,9.2268686,17.91
32,5.7481346,9.7844572,9.2486572,18.03
