Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441702,9.7979679,9.4712744,19.43
2,5.7440147,9.7984982,9.4611187,19.46
3,5.7442627,9.7976522,9.4540939,19.46
4,5.7443547,9.7973375,9.4421320,19.46
5,5.7443185,9.7974615,9.4301128,19.50
6,5.7444220,9.7971087,9.4195681,19.49
7,5.7439613,9.7986803,9.4083223,19.50
8,5.7442760,9.7976065,9.4006710,19.51
9,5.7441115,9.7981682,9.3907642,19.50
10,5.7441301,9.7981043,9.3829966,19.50
11,5.7441740,9.7979546,9.3714962,19.57
12,5.7444468,9.7970247,9.3593521,19.51
13,5.7443919,9.7972116,9.3483763,19.50
14,5.7439470,9.7987289,9.3372183,19.52
15,5.7442760,9.7976065,9.3312998,19.55
16,5.7441735,9.7979565,9.3201599,19.55
17,5.7441683,9.7979736,9.3109970,19.58
18,5.7440872,9.7982502,9.3003139,19.59
19,5.7445168,9.7967854,9.2881384,19.59
20,5.7442026,9.7978573,9.2766781,19.57
21,5.7439928,9.7985725,9.2661667,19.60
22,5.7442770,9.7976036,9.2599478,19.58
23,5.7442408,9.7977266,9.2500420,19.58
24,5.7442527,9.7976856,9.2386160,19.55
25,5.7441721,9.7979612,9.2282295,19.62
26,5.7445927,9.7965260,9.2169886,19.57
27,5.7441654,9.7979841,9.2058392,19.57
28,5.7440853,9.7982569,9.1967945,19.53
29,5.7441573,9.7980118,9.1893415,19.52
30,5.7442055,9.7978477,9.1820583,19.51
31,5.7444639,9.7969656,9.1702127,19.49
32,5.7441602,9.7980022,9.1603851,19.53
