Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446251,9.7964163,9.4773111,26.88
2,5.7446389,9.7963696,9.4675627,26.90
3,5.7445068,9.7968197,9.4584389,26.87
4,5.7445979,9.7965088,9.4493914,26.86
5,5.7446742,9.7962484,9.4418249,26.80
6,5.7446136,9.7964544,9.4326200,26.76
7,5.7445264,9.7967529,9.4230509,26.74
8,5.7445107,9.7968063,9.4123850,26.73
9,5.7446432,9.7963543,9.4031839,26.70
10,5.7446585,9.7963018,9.3942232,26.67
11,5.7447114,9.7961216,9.3853779,26.67
12,5.7447510,9.7959871,9.3782263,26.63
13,5.7446961,9.7961740,9.3696337,26.54
14,5.7445669,9.7966137,9.3599586,26.59
15,5.7446437,9.7963524,9.3490953,26.62
16,5.7446613,9.7962923,9.3397474,26.56
17,5.7446299,9.7964001,9.3312168,26.59
18,5.7446518,9.7963247,9.3233986,26.55
19,5.7446527,9.7963219,9.3151770,26.55
20,5.7447081,9.7961330,9.3064356,26.59
21,5.7446795,9.7962303,9.2968550,26.57
22,5.7446766,9.7962408,9.2863607,26.55
23,5.7447505,9.7959881,9.2773333,26.59
24,5.7447519,9.7959833,9.2690468,26.61
25,5.7447772,9.7958965,9.2618999,26.59
26,5.7446704,9.7962618,9.2543592,26.59
27,5.7445135,9.7967968,9.2453880,26.59
28,5.7445159,9.7967882,9.2359381,26.63
29,5.7445765,9.7965822,9.2254400,26.64
30,5.7445784,9.7965755,9.2167444,26.62
31,5.7446337,9.7963867,9.2080212,26.62
32,5.7447324,9.7960501,9.2007360,26.66
