Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439780,9.7986231,9.4891548,22.66
2,5.7451115,9.7947569,9.4913092,22.69
3,5.7440033,9.7985373,9.4924803,22.68
4,5.7438827,9.7989483,9.4626703,22.67
5,5.7448931,9.7955027,9.4510021,22.63
6,5.7446213,9.7964287,9.4377975,22.66
7,5.7437859,9.7992792,9.4270487,22.71
8,5.7441015,9.7982025,9.4236403,22.68
9,5.7452126,9.7944126,9.4281473,22.64
10,5.7437258,9.7994843,9.4228144,22.72
11,5.7439904,9.7985811,9.3941317,22.72
12,5.7451172,9.7947378,9.3824272,22.72
13,5.7443600,9.7973204,9.3700409,22.74
14,5.7436042,9.7998991,9.3603344,22.72
15,5.7444673,9.7969542,9.3544912,22.69
16,5.7451797,9.7945251,9.3635368,22.67
17,5.7435069,9.8002310,9.3506403,22.65
18,5.7443509,9.7973509,9.3246231,22.63
19,5.7451153,9.7947445,9.3134327,22.58
20,5.7442751,9.7976103,9.3004627,22.63
21,5.7436314,9.7998056,9.2914305,22.59
22,5.7446823,9.7962208,9.2847929,22.58
23,5.7449484,9.7953138,9.2966290,22.57
24,5.7433562,9.8007450,9.2774706,22.59
25,5.7446423,9.7963572,9.2552471,22.58
26,5.7449307,9.7953739,9.2432699,22.52
27,5.7440510,9.7983751,9.2310581,22.57
28,5.7439604,9.7986832,9.2224350,22.55
29,5.7448125,9.7957773,9.2185173,22.54
30,5.7445960,9.7965155,9.2280388,22.54
31,5.7435207,9.8001842,9.2039614,22.56
32,5.7446642,9.7962828,9.1862230,22.53
