Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440424,9.7984037,9.4903955,24.82
2,5.7454863,9.7934799,9.4926519,24.85
3,5.7438397,9.7990952,9.4892921,24.81
4,5.7439542,9.7987041,9.4591446,24.78
5,5.7451391,9.7946634,9.4478159,24.78
6,5.7446346,9.7963839,9.4340544,24.79
7,5.7437229,9.7994938,9.4232168,24.78
8,5.7443881,9.7972250,9.4165974,24.78
9,5.7453661,9.7938890,9.4230938,24.77
10,5.7435684,9.8000212,9.4118137,24.76
11,5.7444310,9.7970781,9.3856220,24.78
12,5.7452869,9.7941589,9.3753653,24.80
13,5.7443371,9.7973986,9.3607779,24.87
14,5.7435322,9.8001442,9.3511667,24.83
15,5.7445641,9.7966242,9.3425760,24.82
16,5.7450991,9.7947998,9.3527632,24.79
17,5.7434177,9.8005352,9.3331594,24.80
18,5.7446160,9.7964468,9.3103552,24.80
19,5.7450843,9.7948503,9.2988291,24.79
20,5.7442608,9.7976589,9.2850580,24.79
21,5.7437658,9.7993469,9.2746391,24.79
22,5.7447948,9.7958374,9.2688742,24.81
23,5.7446995,9.7961626,9.2791052,24.82
24,5.7435741,9.8000011,9.2552090,24.78
25,5.7447329,9.7960482,9.2371321,24.76
26,5.7448144,9.7957706,9.2247219,24.78
27,5.7440453,9.7983942,9.2128725,24.79
28,5.7439480,9.7987261,9.2032585,24.81
29,5.7448630,9.7956047,9.2006836,24.79
30,5.7442923,9.7975512,9.2072306,24.80
31,5.7438707,9.7989893,9.1789675,24.84
32,5.7448502,9.7956486,9.1647892,24.80
