Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448206,9.7957497,9.4824524,27.22
2,5.7456145,9.7930422,9.4758224,27.19
3,5.7435098,9.8002214,9.4634457,27.21
4,5.7442703,9.7976265,9.4508657,27.23
5,5.7453384,9.7939835,9.4601984,27.29
6,5.7445641,9.7966242,9.4627991,27.27
7,5.7437620,9.7993603,9.4353886,27.32
8,5.7450047,9.7951212,9.4145765,27.35
9,5.7454205,9.7937040,9.4077778,27.35
10,5.7435322,9.8001442,9.3929377,27.33
11,5.7444210,9.7971125,9.3832903,27.28
12,5.7456422,9.7929487,9.3967104,27.31
13,5.7444477,9.7970209,9.3942814,27.30
14,5.7437544,9.7993860,9.3647232,27.35
15,5.7456474,9.7929296,9.3485394,27.33
16,5.7450809,9.7948608,9.3431015,27.32
17,5.7435350,9.8001347,9.3253202,27.32
18,5.7445474,9.7966814,9.3231344,27.34
19,5.7454295,9.7936735,9.3349066,27.31
20,5.7440081,9.7985210,9.3276329,27.30
21,5.7440357,9.7984266,9.2944975,27.24
22,5.7457914,9.7924395,9.2821789,27.25
23,5.7447052,9.7961426,9.2757988,27.26
24,5.7434816,9.8003168,9.2584562,27.30
25,5.7450323,9.7950268,9.2550564,27.29
26,5.7453408,9.7939749,9.2693291,27.27
27,5.7438526,9.7990513,9.2577858,27.27
28,5.7444963,9.7968550,9.2257376,27.23
29,5.7458377,9.7922821,9.2159863,27.18
30,5.7442703,9.7976265,9.2089300,27.12
31,5.7435646,9.8000336,9.1945400,27.15
32,5.7454796,9.7935028,9.1914320,27.12
