Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441998,9.7978668,9.4649935,18.54
2,5.7444005,9.7971821,9.4547701,18.58
3,5.7438426,9.7990856,9.4427919,18.56
4,5.7440796,9.7982769,9.4340801,18.58
5,5.7438560,9.7990398,9.4222460,18.57
6,5.7441187,9.7981434,9.4136324,18.61
7,5.7444658,9.7969589,9.4030867,18.66
8,5.7441216,9.7981339,9.3926640,18.60
9,5.7442513,9.7976913,9.3808498,18.57
10,5.7437658,9.7993469,9.3696957,18.61
11,5.7440424,9.7984037,9.3619719,18.59
12,5.7439132,9.7988453,9.3492126,18.62
13,5.7440348,9.7984295,9.3398676,18.60
14,5.7441630,9.7979927,9.3303080,18.64
15,5.7443733,9.7972746,9.3180704,18.61
16,5.7441645,9.7979870,9.3065720,18.61
17,5.7438107,9.7991943,9.2949419,18.60
18,5.7441101,9.7981730,9.2870483,18.58
19,5.7441416,9.7980652,9.2746410,18.54
20,5.7441878,9.7979078,9.2648535,18.56
21,5.7442379,9.7977362,9.2564735,18.48
22,5.7445149,9.7967920,9.2446842,18.53
23,5.7441034,9.7981958,9.2330647,18.53
24,5.7438679,9.7989988,9.2230625,18.59
25,5.7438750,9.7989750,9.2146692,18.56
26,5.7440596,9.7983446,9.2035913,18.60
27,5.7441349,9.7980881,9.1919622,18.60
28,5.7441311,9.7981014,9.1827087,18.63
29,5.7444372,9.7970572,9.1706305,18.64
30,5.7439895,9.7985849,9.1593971,18.67
31,5.7439861,9.7985954,9.1503687,18.66
32,5.7438674,9.7990007,9.1411028,18.67
