Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446375,9.7963734,9.4875860,18.69
2,5.7444687,9.7969494,9.4743805,18.70
3,5.7437515,9.7993965,9.4632092,18.69
4,5.7435169,9.8001966,9.4536505,18.68
5,5.7450809,9.7948608,9.4534187,18.67
6,5.7438602,9.7990246,9.4563255,18.72
7,5.7436438,9.7997637,9.4246235,18.71
8,5.7447696,9.7959232,9.4131079,18.68
9,5.7442160,9.7978115,9.3994322,18.67
10,5.7434635,9.8003788,9.3891926,18.71
11,5.7436948,9.7995901,9.3816729,18.66
12,5.7451348,9.7946777,9.3848991,18.66
13,5.7433863,9.8006430,9.3805466,18.69
14,5.7438145,9.7991810,9.3488970,18.65
15,5.7449322,9.7953682,9.3389835,18.64
16,5.7440991,9.7982101,9.3251038,18.64
17,5.7432733,9.8010283,9.3150282,18.66
18,5.7440257,9.7984600,9.3060637,18.66
19,5.7450514,9.7949619,9.3150549,18.64
20,5.7431474,9.8014584,9.3023653,18.67
21,5.7441559,9.7980165,9.2755985,18.68
22,5.7449212,9.7954063,9.2660570,18.66
23,5.7440233,9.7984686,9.2517004,18.64
24,5.7432117,9.8012381,9.2401009,18.70
25,5.7443075,9.7974997,9.2321892,18.67
26,5.7447648,9.7959394,9.2447071,18.67
27,5.7430296,9.8018599,9.2236872,18.68
28,5.7444668,9.7969561,9.2022352,18.67
29,5.7446976,9.7961693,9.1910667,18.68
30,5.7439265,9.7987986,9.1778355,18.71
31,5.7433920,9.8006229,9.1672258,18.72
32,5.7445259,9.7967548,9.1616011,18.69
