Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443333,9.7974110,9.4799557,22.89
2,5.7442346,9.7977486,9.4664345,22.90
3,5.7445259,9.7967548,9.4572039,22.85
4,5.7441397,9.7980719,9.4480906,22.86
5,5.7447147,9.7961102,9.4367275,22.83
6,5.7442269,9.7977743,9.4254742,22.83
7,5.7440753,9.7982912,9.4145479,22.87
8,5.7443256,9.7974377,9.4078636,22.91
9,5.7441826,9.7979259,9.3943920,22.90
10,5.7445908,9.7965326,9.3858795,22.92
11,5.7442884,9.7975645,9.3754673,22.89
12,5.7445993,9.7965040,9.3651896,22.88
13,5.7443132,9.7974796,9.3546124,22.88
14,5.7440681,9.7983160,9.3444557,22.85
15,5.7442951,9.7975416,9.3372364,22.83
16,5.7442307,9.7977610,9.3241501,22.85
17,5.7443075,9.7974997,9.3159742,22.89
18,5.7443180,9.7974634,9.3029051,22.94
19,5.7446327,9.7963896,9.2919588,22.96
20,5.7440853,9.7982569,9.2803621,22.91
21,5.7443562,9.7973337,9.2702990,22.98
22,5.7444615,9.7969742,9.2619276,23.00
23,5.7445745,9.7965889,9.2506208,22.98
24,5.7446051,9.7964840,9.2443991,22.89
25,5.7445221,9.7967672,9.2332773,22.97
26,5.7446327,9.7963896,9.2226563,22.93
27,5.7442527,9.7976856,9.2125702,22.97
28,5.7441368,9.7980814,9.2033663,23.02
29,5.7440386,9.7984161,9.1927147,22.98
30,5.7442799,9.7975941,9.1817017,23.01
31,5.7443280,9.7974291,9.1750956,22.98
32,5.7443419,9.7973814,9.1615276,23.04
