Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441716,9.7979631,9.4743004,17.39
2,5.7439117,9.7988491,9.4652071,17.37
3,5.7441297,9.7981052,9.4536390,17.42
4,5.7440624,9.7983351,9.4415464,17.46
5,5.7441435,9.7980585,9.4285116,17.41
6,5.7439556,9.7987003,9.4161425,17.45
7,5.7440510,9.7983751,9.4044418,17.50
8,5.7441549,9.7980204,9.3938799,17.50
9,5.7439685,9.7986555,9.3836842,17.50
10,5.7442694,9.7976294,9.3730354,17.48
11,5.7440710,9.7983065,9.3621569,17.50
12,5.7440481,9.7983847,9.3500872,17.47
13,5.7441130,9.7981625,9.3392315,17.48
14,5.7439995,9.7985506,9.3288136,17.48
15,5.7442150,9.7978144,9.3196507,17.51
16,5.7440124,9.7985067,9.3089991,17.53
17,5.7441120,9.7981663,9.2979660,17.50
18,5.7439842,9.7986021,9.2865381,17.51
19,5.7439981,9.7985544,9.2735386,17.46
20,5.7440243,9.7984657,9.2621460,17.47
21,5.7440701,9.7983093,9.2515326,17.49
22,5.7440252,9.7984629,9.2421951,17.53
23,5.7439671,9.7986603,9.2319574,17.49
24,5.7441335,9.7980928,9.2204466,17.49
25,5.7440548,9.7983618,9.2088280,17.50
26,5.7441916,9.7978945,9.1961155,17.51
27,5.7440767,9.7982864,9.1856670,17.54
28,5.7440891,9.7982445,9.1751995,17.51
29,5.7441468,9.7980471,9.1659489,17.53
30,5.7440333,9.7984343,9.1561937,17.51
31,5.7440662,9.7983217,9.1458111,17.52
32,5.7439718,9.7986450,9.1336670,17.46
