Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442398,9.7977304,9.4834433,19.73
2,5.7442918,9.7975531,9.4731989,19.63
3,5.7439737,9.7986383,9.4624109,19.66
4,5.7442794,9.7975950,9.4551611,19.65
5,5.7440152,9.7984962,9.4428673,19.69
6,5.7443047,9.7975092,9.4327068,19.68
7,5.7442327,9.7977543,9.4255009,19.66
8,5.7443595,9.7973223,9.4126387,19.70
9,5.7442331,9.7977533,9.4016476,19.63
10,5.7439632,9.7986736,9.3907690,19.63
11,5.7442665,9.7976389,9.3833523,19.67
12,5.7442231,9.7977867,9.3704634,19.68
13,5.7445340,9.7967272,9.3610764,19.65
14,5.7442718,9.7976208,9.3537130,19.63
15,5.7444749,9.7969284,9.3418179,19.64
16,5.7443080,9.7974977,9.3306999,19.63
17,5.7442083,9.7978373,9.3217173,19.65
18,5.7443113,9.7974863,9.3145618,19.66
19,5.7442427,9.7977200,9.3031921,19.64
20,5.7443595,9.7973223,9.2937326,19.62
21,5.7440977,9.7982149,9.2846832,19.63
22,5.7443686,9.7972908,9.2728100,19.60
23,5.7440796,9.7982769,9.2621164,19.60
24,5.7441821,9.7979269,9.2521782,19.60
25,5.7440448,9.7983952,9.2445374,19.55
26,5.7441540,9.7980232,9.2331810,19.63
27,5.7444115,9.7971449,9.2240458,19.66
28,5.7441316,9.7980995,9.2135754,19.61
29,5.7443471,9.7973642,9.2029667,19.63
30,5.7439952,9.7985649,9.1925545,19.59
31,5.7442179,9.7978048,9.1837234,19.64
32,5.7439480,9.7987261,9.1739378,19.64
