Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445087,9.7968130,9.4800959,19.73
2,5.7464991,9.7900276,9.4801111,19.75
3,5.7426863,9.8030319,9.4673071,19.71
4,5.7427092,9.8029537,9.4425716,19.72
5,5.7455268,9.7933416,9.4601593,19.74
6,5.7442598,9.7976618,9.4740810,19.74
7,5.7425499,9.8034973,9.4441252,19.79
8,5.7452126,9.7944126,9.4079933,19.75
9,5.7461491,9.7912197,9.4080896,19.77
10,5.7421045,9.8050184,9.3909321,19.79
11,5.7431469,9.8014593,9.3702841,19.81
12,5.7457418,9.7926083,9.3924627,19.84
13,5.7440405,9.7984095,9.3989363,19.86
14,5.7427959,9.8026581,9.3600368,19.86
15,5.7456961,9.7927647,9.3334169,19.87
16,5.7455111,9.7933950,9.3336926,19.87
17,5.7418137,9.8060122,9.3116922,19.87
18,5.7439651,9.7986670,9.3010883,19.85
19,5.7454109,9.7937365,9.3257923,19.84
20,5.7436481,9.7997494,9.3233271,19.88
21,5.7428799,9.8023710,9.2775002,19.85
22,5.7466831,9.7894011,9.2593737,19.81
23,5.7447104,9.7961254,9.2606573,19.80
24,5.7416525,9.8065624,9.2376976,19.79
25,5.7449408,9.7953396,9.2297411,19.75
26,5.7449646,9.7952585,9.2584057,19.78
27,5.7434521,9.8004179,9.2483463,19.76
28,5.7435055,9.8002357,9.2002258,19.77
29,5.7468796,9.7887316,9.1936731,19.80
30,5.7438407,9.7990923,9.1887074,19.80
31,5.7415972,9.8067513,9.1632471,19.80
32,5.7453938,9.7937946,9.1674948,19.85
