Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435551,9.8000660,9.4888592,13.40
2,5.7446203,9.7964325,9.4996824,13.41
3,5.7427030,9.8029747,9.4827938,13.32
4,5.7439766,9.7986288,9.4574118,13.42
5,5.7442827,9.7975836,9.4474430,13.36
6,5.7436380,9.7997828,9.4305382,13.33
7,5.7426672,9.8030977,9.4187307,13.31
8,5.7438107,9.7991943,9.4084015,13.34
9,5.7441325,9.7980957,9.4200268,13.36
10,5.7425117,9.8036280,9.3955412,13.34
11,5.7444363,9.7970600,9.3743372,13.32
12,5.7440252,9.7984629,9.3637476,13.32
13,5.7435455,9.8000994,9.3500023,13.24
14,5.7427101,9.8029499,9.3387814,13.35
15,5.7441745,9.7979527,9.3326588,13.42
16,5.7437797,9.7993002,9.3398628,13.41
17,5.7427588,9.8027840,9.3098097,13.44
18,5.7447805,9.7958860,9.2962475,13.41
19,5.7436657,9.7996893,9.2819386,13.40
20,5.7433066,9.8009148,9.2715178,13.39
21,5.7426643,9.8031073,9.2590685,13.36
22,5.7445154,9.7967901,9.2583408,13.34
23,5.7433004,9.8009357,9.2579575,13.42
24,5.7434754,9.8003378,9.2253571,13.37
25,5.7445316,9.7967348,9.2161427,13.41
26,5.7436643,9.7996941,9.2003269,13.45
27,5.7430334,9.8018475,9.1909885,13.47
28,5.7430568,9.8017673,9.1760855,13.45
29,5.7447453,9.7960062,9.1815987,13.47
30,5.7429218,9.8022280,9.1728601,13.47
31,5.7437496,9.7994032,9.1440392,13.53
32,5.7445450,9.7966890,9.1357803,13.47
