Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7452650,9.7942343,9.5012436,23.89
2,5.7464476,9.7902031,9.5025616,23.90
3,5.7424655,9.8037853,9.4857388,23.89
4,5.7434611,9.8003874,9.4665928,23.93
5,5.7458501,9.7922392,9.4865294,23.90
6,5.7443085,9.7974958,9.4945688,23.87
7,5.7431736,9.8013687,9.4581184,23.90
8,5.7455616,9.7932224,9.4318438,23.93
9,5.7460485,9.7915630,9.4351816,23.88
10,5.7420530,9.8051939,9.4126749,23.91
11,5.7440367,9.7984228,9.4031839,24.00
12,5.7457757,9.7924929,9.4258919,23.92
13,5.7440524,9.7983694,9.4246111,23.91
14,5.7432089,9.8012486,9.3820810,23.92
15,5.7463713,9.7904634,9.3639116,23.92
16,5.7452326,9.7943439,9.3667412,23.91
17,5.7420998,9.8050346,9.3422441,23.89
18,5.7449803,9.7952051,9.3356533,23.90
19,5.7451525,9.7946177,9.3623266,23.93
20,5.7438226,9.7991533,9.3539257,23.93
21,5.7435207,9.8001842,9.3084421,23.93
22,5.7466645,9.7894640,9.2973185,23.92
23,5.7441998,9.7978668,9.2983904,23.94
24,5.7420378,9.8052464,9.2712240,23.88
25,5.7454586,9.7935743,9.2712145,23.92
26,5.7448874,9.7955217,9.2973900,23.91
27,5.7434149,9.8005447,9.2810764,23.91
28,5.7442918,9.7975531,9.2375832,23.88
29,5.7468567,9.7888088,9.2343721,23.84
30,5.7433043,9.8009224,9.2285948,23.82
31,5.7428055,9.8026247,9.2039413,23.82
32,5.7458258,9.7923222,9.2155666,23.79
