Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443733,9.7972746,9.5293980,22.90
2,5.7481413,9.7844343,9.5901871,22.92
3,5.7418633,9.8058424,9.5894270,22.88
4,5.7419200,9.8056488,9.5124989,22.89
5,5.7479525,9.7850771,9.5003233,22.90
6,5.7445560,9.7966518,9.4865885,22.87
7,5.7410340,9.8086758,9.4660530,22.90
8,5.7452688,9.7942209,9.4585018,22.91
9,5.7477860,9.7856445,9.5220900,22.90
10,5.7407951,9.8094912,9.5026865,22.90
11,5.7434006,9.8005934,9.4237518,22.84
12,5.7476606,9.7860718,9.4240179,22.83
13,5.7441916,9.7978945,9.4094839,22.85
14,5.7406254,9.8100719,9.3833542,22.89
15,5.7468405,9.7888641,9.4003067,22.89
16,5.7468200,9.7889347,9.4522200,22.86
17,5.7405081,9.8104725,9.4110699,22.84
18,5.7445259,9.7967548,9.3465738,22.88
19,5.7474089,9.7869291,9.3466148,22.86
20,5.7437973,9.7992401,9.3353863,22.88
21,5.7408323,9.8093653,9.3083248,22.89
22,5.7480369,9.7847900,9.3389111,22.88
23,5.7451100,9.7947626,9.3804178,22.87
24,5.7401557,9.8116779,9.3272371,22.92
25,5.7464180,9.7903042,9.2753153,22.88
26,5.7458105,9.7923737,9.2735958,22.81
27,5.7430830,9.8016777,9.2602596,22.86
28,5.7414656,9.8072004,9.2332191,22.87
29,5.7485495,9.7830448,9.2810926,22.87
30,5.7439542,9.7987041,9.3045607,22.86
31,5.7400856,9.8119173,9.2435436,22.84
32,5.7477016,9.7859316,9.2018757,22.87
