Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7454267,9.7936831,9.5100803,26.24
2,5.7463193,9.7906399,9.5547819,26.23
3,5.7424774,9.8037443,9.5367794,26.22
4,5.7436304,9.7998095,9.4781218,26.21
5,5.7477236,9.7858562,9.4809380,26.18
6,5.7441206,9.7981367,9.4693499,26.14
7,5.7413325,9.8076553,9.4421711,26.17
8,5.7460551,9.7915411,9.4533453,26.16
9,5.7459264,9.7919798,9.4887276,26.16
10,5.7422857,9.8043995,9.4628887,26.15
11,5.7444267,9.7970924,9.4076071,26.16
12,5.7474813,9.7866821,9.4127693,26.17
13,5.7435365,9.8001299,9.3977261,26.17
14,5.7416921,9.8064270,9.3694983,26.19
15,5.7462158,9.7909927,9.3922510,26.23
16,5.7451649,9.7945757,9.4196043,26.20
17,5.7419891,9.8054123,9.3833504,26.21
18,5.7456303,9.7929888,9.3359699,26.20
19,5.7468462,9.7888451,9.3398218,26.19
20,5.7424698,9.8037710,9.3240004,26.22
21,5.7425618,9.8034573,9.3004856,26.24
22,5.7467732,9.7890930,9.3299332,26.21
23,5.7442398,9.7977304,9.3466568,26.20
24,5.7424116,9.8039703,9.3026323,26.21
25,5.7468648,9.7887821,9.2679396,26.20
26,5.7457700,9.7925119,9.2694874,26.18
27,5.7416396,9.8066063,9.2540550,26.19
28,5.7439451,9.7987356,9.2344141,26.17
29,5.7467742,9.7890902,9.2696810,26.15
30,5.7432985,9.8009424,9.2719746,26.15
31,5.7426910,9.8030157,9.2201118,26.13
32,5.7476883,9.7859774,9.1979790,26.11
