Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443066,9.7975025,9.4917202,24.14
2,5.7445707,9.7966013,9.4851627,24.14
3,5.7443562,9.7973337,9.4736547,24.16
4,5.7445588,9.7966423,9.4649858,24.14
5,5.7443037,9.7975121,9.4552507,24.09
6,5.7445774,9.7965784,9.4438229,24.13
7,5.7444010,9.7971811,9.4332066,24.15
8,5.7443819,9.7972460,9.4241610,24.14
9,5.7445135,9.7967968,9.4172106,24.13
10,5.7443924,9.7972097,9.4059267,24.17
11,5.7445641,9.7966242,9.3979111,24.14
12,5.7443686,9.7972908,9.3871756,24.17
13,5.7445655,9.7966194,9.3773079,24.16
14,5.7443781,9.7972584,9.3669701,24.15
15,5.7444506,9.7970114,9.3584738,24.12
16,5.7445211,9.7967710,9.3516598,24.09
17,5.7445021,9.7968359,9.3406200,24.10
18,5.7445135,9.7967968,9.3331442,24.09
19,5.7444844,9.7968960,9.3215714,24.11
20,5.7445917,9.7965298,9.3116493,24.12
21,5.7444034,9.7971716,9.3021870,24.08
22,5.7446461,9.7963448,9.2943306,24.13
23,5.7443733,9.7972746,9.2869453,24.13
24,5.7444878,9.7968845,9.2759180,24.14
25,5.7443686,9.7972908,9.2678585,24.11
26,5.7445264,9.7967529,9.2557669,24.03
27,5.7445450,9.7966890,9.2458963,24.06
28,5.7443161,9.7974701,9.2361374,24.04
29,5.7445798,9.7965698,9.2289963,24.04
30,5.7444048,9.7971678,9.2200985,24.00
31,5.7445931,9.7965250,9.2107105,24.02
32,5.7441635,9.7979898,9.2018757,24.09
