Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448521,9.7956419,9.4999266,23.46
2,5.7457342,9.7926340,9.5199699,23.47
3,5.7436028,9.7999039,9.5068102,23.41
4,5.7437062,9.7995510,9.4629622,23.30
5,5.7462072,9.7910223,9.4469042,23.43
6,5.7448058,9.7957993,9.4468699,23.45
7,5.7428360,9.8025208,9.4193115,23.38
8,5.7452583,9.7942562,9.4123726,23.35
9,5.7452106,9.7944193,9.4390326,23.32
10,5.7436848,9.7996235,9.4237175,23.30
11,5.7444191,9.7971182,9.3801270,23.33
12,5.7462559,9.7908564,9.3676071,23.27
13,5.7434745,9.8003416,9.3545523,23.23
14,5.7430263,9.8018713,9.3264341,23.21
15,5.7454128,9.7937298,9.3263950,23.24
16,5.7446260,9.7964134,9.3352489,23.22
17,5.7433491,9.8007698,9.3085709,23.23
18,5.7444506,9.7970114,9.2656260,23.22
19,5.7461329,9.7912760,9.2553768,23.21
20,5.7432952,9.8009529,9.2430964,23.24
21,5.7438202,9.7991619,9.2248602,23.22
22,5.7454591,9.7935724,9.2357855,23.20
23,5.7443495,9.7973566,9.2402163,23.23
24,5.7431984,9.8012838,9.2101307,23.25
25,5.7454138,9.7937269,9.1851606,23.26
26,5.7462654,9.7908239,9.1827908,23.28
27,5.7429800,9.8020296,9.1672964,23.35
28,5.7442436,9.7977171,9.1542473,23.29
29,5.7460680,9.7914963,9.1697063,23.31
30,5.7446299,9.7964001,9.1732054,23.28
31,5.7436962,9.7995853,9.1379776,23.26
32,5.7457247,9.7926674,9.1202307,23.29
