Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444081,9.7971563,9.4621553,24.67
2,5.7440619,9.7983370,9.4497032,24.71
3,5.7441463,9.7980490,9.4371405,24.78
4,5.7440720,9.7983027,9.4129572,24.82
5,5.7450571,9.7949429,9.3960543,24.81
6,5.7446361,9.7963791,9.3804960,24.81
7,5.7440848,9.7982588,9.3669147,24.76
8,5.7442751,9.7976103,9.3586893,24.77
9,5.7444687,9.7969494,9.3468752,24.75
10,5.7442532,9.7976847,9.3328943,24.86
11,5.7446404,9.7963638,9.3164644,24.77
12,5.7455225,9.7933559,9.3062239,24.78
13,5.7443857,9.7972326,9.2961960,24.77
14,5.7441535,9.7980242,9.2826424,24.77
15,5.7443638,9.7973070,9.2733669,24.77
16,5.7445998,9.7965021,9.2642298,24.78
17,5.7450628,9.7949228,9.2493505,24.86
18,5.7445650,9.7966204,9.2371950,24.80
19,5.7448001,9.7958193,9.2268400,24.76
20,5.7437887,9.7992687,9.2132635,24.73
21,5.7439537,9.7987061,9.2015676,24.77
22,5.7445302,9.7967396,9.1908541,24.83
23,5.7446585,9.7963018,9.1871023,24.83
24,5.7445183,9.7967806,9.1714106,24.78
25,5.7445641,9.7966242,9.1593342,24.85
26,5.7447929,9.7958431,9.1486950,24.78
27,5.7442255,9.7977791,9.1372213,24.72
28,5.7442012,9.7978621,9.1281939,24.64
29,5.7441940,9.7978859,9.1208916,24.67
30,5.7441216,9.7981339,9.1177807,24.77
31,5.7443013,9.7975206,9.0956078,24.70
32,5.7447138,9.7961130,9.0806932,24.70
