Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435441,9.8001041,9.4891815,15.62
2,5.7451372,9.7946692,9.5030174,15.55
3,5.7436085,9.7998838,9.4942799,15.58
4,5.7437067,9.7995491,9.4589968,15.59
5,5.7449398,9.7953424,9.4517260,15.58
6,5.7439613,9.7986803,9.4374113,15.61
7,5.7431507,9.8014460,9.4267426,15.57
8,5.7440834,9.7982635,9.4147596,15.60
9,5.7446074,9.7964764,9.4287529,15.52
10,5.7430334,9.8018475,9.4164886,15.54
11,5.7441888,9.7979050,9.3841858,15.59
12,5.7447729,9.7959118,9.3719683,15.54
13,5.7439418,9.7987471,9.3597231,15.55
14,5.7430711,9.8017187,9.3480530,15.57
15,5.7445712,9.7965994,9.3401442,15.60
16,5.7442913,9.7975540,9.3531103,15.62
17,5.7427793,9.8027143,9.3336687,15.56
18,5.7448368,9.7956934,9.3063250,15.53
19,5.7442932,9.7975473,9.2936525,15.60
20,5.7438507,9.7990580,9.2829561,15.57
21,5.7428770,9.8023815,9.2708349,15.59
22,5.7448206,9.7957497,9.2701197,15.60
23,5.7439213,9.7988167,9.2763376,15.72
24,5.7429123,9.8022604,9.2490883,15.62
25,5.7449856,9.7951860,9.2315464,15.65
26,5.7440577,9.7983513,9.2172451,15.68
27,5.7436886,9.7996101,9.2056513,15.68
28,5.7430253,9.8018751,9.1965103,15.65
29,5.7450924,9.7948227,9.2030277,15.68
30,5.7438822,9.7989502,9.1997871,15.71
31,5.7431464,9.8014612,9.1666698,15.69
32,5.7448573,9.7956247,9.1553965,15.66
