Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7452888,9.7941532,9.5028162,25.71
2,5.7460036,9.7917166,9.5421724,25.70
3,5.7430630,9.8017464,9.5288420,25.68
4,5.7436976,9.7995796,9.4730978,25.63
5,5.7474394,9.7868242,9.4721241,25.65
6,5.7442894,9.7975607,9.4625864,25.64
7,5.7414379,9.8072948,9.4365988,25.63
8,5.7459183,9.7920074,9.4446917,25.59
9,5.7454219,9.7936993,9.4767427,25.59
10,5.7428446,9.8024912,9.4550400,25.53
11,5.7443829,9.7972422,9.4021559,25.51
12,5.7474442,9.7868080,9.4062166,25.48
13,5.7436876,9.7996140,9.3914318,25.45
14,5.7420516,9.8051996,9.3651667,25.48
15,5.7460756,9.7914705,9.3834286,25.46
16,5.7449894,9.7951736,9.4077616,25.45
17,5.7425227,9.8035908,9.3759537,25.44
18,5.7455001,9.7934322,9.3321333,25.48
19,5.7468553,9.7888145,9.3373251,25.47
20,5.7425818,9.8033886,9.3225899,25.49
21,5.7430229,9.8018827,9.2980700,25.52
22,5.7463312,9.7905998,9.3228302,25.53
23,5.7442122,9.7978249,9.3376513,25.53
24,5.7427673,9.8027554,9.2962046,25.56
25,5.7462020,9.7910404,9.2634888,25.62
26,5.7460608,9.7915211,9.2666492,25.66
27,5.7418356,9.8059368,9.2513056,25.67
28,5.7437468,9.7994127,9.2308521,25.63
29,5.7463779,9.7904406,9.2616549,25.68
30,5.7437429,9.7994251,9.2650471,25.67
31,5.7427893,9.8026800,9.2179260,25.64
32,5.7472830,9.7873573,9.1959476,25.67
