Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446880,9.7962008,9.4758806,22.73
2,5.7451692,9.7945604,9.4913568,22.74
3,5.7434840,9.8003092,9.4796848,22.77
4,5.7444172,9.7971249,9.4483109,22.75
5,5.7452149,9.7944040,9.4366426,22.73
6,5.7441626,9.7979937,9.4271297,22.72
7,5.7434845,9.8003073,9.4155436,22.76
8,5.7450418,9.7949953,9.4104242,22.76
9,5.7447405,9.7960224,9.4247961,22.79
10,5.7432919,9.8009653,9.4069395,22.76
11,5.7448182,9.7957573,9.3808193,22.74
12,5.7450800,9.7948647,9.3684101,22.74
13,5.7439828,9.7986069,9.3584995,22.73
14,5.7437692,9.7993355,9.3474865,22.77
15,5.7452598,9.7942514,9.3491859,22.74
16,5.7445049,9.7968264,9.3579035,22.74
17,5.7433023,9.8009291,9.3336744,22.77
18,5.7448883,9.7955179,9.3142815,22.74
19,5.7449350,9.7953587,9.3018913,22.74
20,5.7437754,9.7993155,9.2903013,22.73
21,5.7437782,9.7993050,9.2828369,22.72
22,5.7454414,9.7936325,9.2895899,22.74
23,5.7441931,9.7978897,9.2910995,22.73
24,5.7435474,9.8000927,9.2616673,22.71
25,5.7450767,9.7948761,9.2471447,22.73
26,5.7447791,9.7958908,9.2362156,22.69
27,5.7436962,9.7995853,9.2232561,22.72
28,5.7439780,9.7986231,9.2197018,22.70
29,5.7454782,9.7935076,9.2302103,22.71
30,5.7438912,9.7989197,9.2254028,22.73
31,5.7436442,9.7997618,9.1925888,22.75
32,5.7452211,9.7943830,9.1816034,22.78
