Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449217,9.7954044,9.4968796,18.17
2,5.7447290,9.7960615,9.4854288,18.17
3,5.7434278,9.8005009,9.4734554,18.16
4,5.7430935,9.8016415,9.4610100,18.15
5,5.7450762,9.7948780,9.4707880,18.14
6,5.7439909,9.7985792,9.4728708,18.18
7,5.7429810,9.8020258,9.4424829,18.22
8,5.7448812,9.7955427,9.4224482,18.22
9,5.7446189,9.7964373,9.4110003,18.17
10,5.7432833,9.8009939,9.3966455,18.17
11,5.7432752,9.8010225,9.3881330,18.19
12,5.7451925,9.7944813,9.4006786,18.22
13,5.7439804,9.7986155,9.3953648,18.13
14,5.7429953,9.8019772,9.3587732,18.11
15,5.7449217,9.7954044,9.3455238,18.14
16,5.7443204,9.7974558,9.3347654,18.14
17,5.7430573,9.8017654,9.3187695,18.14
18,5.7438602,9.7990246,9.3114300,18.16
19,5.7449217,9.7954044,9.3261299,18.04
20,5.7435460,9.8000975,9.3171730,18.14
21,5.7433271,9.8008442,9.2801857,18.17
22,5.7450352,9.7950172,9.2686758,18.13
23,5.7439404,9.7987518,9.2583961,18.15
24,5.7429247,9.8022184,9.2426910,18.19
25,5.7446504,9.7963295,9.2339230,18.13
26,5.7444544,9.7969980,9.2505465,18.13
27,5.7429924,9.8019867,9.2378016,18.12
28,5.7441139,9.7981596,9.2023802,18.11
29,5.7448997,9.7954798,9.1892204,18.14
30,5.7435808,9.7999783,9.1799135,18.14
31,5.7429895,9.8019962,9.1660175,18.13
32,5.7449608,9.7952709,9.1639166,18.14
