Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436171,9.7998552,9.4745846,15.44
2,5.7439184,9.7988262,9.4649935,15.47
3,5.7435637,9.8000374,9.4541712,15.49
4,5.7438893,9.7989264,9.4407587,15.52
5,5.7442417,9.7977238,9.4280195,15.50
6,5.7435718,9.8000097,9.4169044,15.51
7,5.7430840,9.8016748,9.4035149,15.44
8,5.7435360,9.8001308,9.3941889,15.43
9,5.7438650,9.7990084,9.3883133,15.41
10,5.7435379,9.8001251,9.3737173,15.43
11,5.7438316,9.7991228,9.3621407,15.42
12,5.7442117,9.7978268,9.3499079,15.45
13,5.7434320,9.8004856,9.3384418,15.40
14,5.7433786,9.8006687,9.3264771,15.37
15,5.7435045,9.8002386,9.3154306,15.40
16,5.7437372,9.7994442,9.3116474,15.38
17,5.7436333,9.7997999,9.2946043,15.38
18,5.7437248,9.7994871,9.2831726,15.39
19,5.7440300,9.7984457,9.2724810,15.41
20,5.7431726,9.8013716,9.2601318,15.40
21,5.7434082,9.8005676,9.2491140,15.41
22,5.7434845,9.8003073,9.2375908,15.41
23,5.7435260,9.8001661,9.2328587,15.42
24,5.7437410,9.7994318,9.2153740,15.43
25,5.7438302,9.7991276,9.2047796,15.43
26,5.7438927,9.7989140,9.1932325,15.43
27,5.7431078,9.8015928,9.1800804,15.38
28,5.7434053,9.8005772,9.1715288,15.39
29,5.7436981,9.7995787,9.1610613,15.37
30,5.7434855,9.8003035,9.1540499,15.40
31,5.7437639,9.7993536,9.1389761,15.40
32,5.7440310,9.7984428,9.1269207,15.39
