Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438221,9.7991552,9.4758148,15.27
2,5.7437620,9.7993603,9.4637976,15.29
3,5.7438717,9.7989864,9.4514236,15.25
4,5.7437968,9.7992411,9.4398308,15.27
5,5.7439117,9.7988491,9.4280901,15.27
6,5.7437735,9.7993212,9.4165707,15.29
7,5.7439289,9.7987909,9.4060736,15.32
8,5.7438321,9.7991209,9.3938065,15.26
9,5.7441406,9.7980680,9.3834333,15.24
10,5.7439198,9.7988214,9.3720894,15.19
11,5.7437191,9.7995071,9.3590918,15.24
12,5.7437038,9.7995586,9.3478088,15.17
13,5.7439575,9.7986937,9.3350782,15.22
14,5.7438107,9.7991943,9.3218708,15.20
15,5.7434540,9.8004112,9.3079243,15.14
16,5.7438431,9.7990837,9.2952633,15.20
17,5.7438822,9.7989502,9.2843962,15.15
18,5.7436237,9.7998323,9.2725601,15.16
19,5.7438965,9.7989016,9.2606621,15.16
20,5.7437658,9.7993469,9.2489557,15.16
21,5.7434683,9.8003626,9.2372112,15.15
22,5.7439318,9.7987814,9.2247868,15.14
23,5.7438517,9.7990551,9.2129898,15.13
24,5.7437611,9.7993631,9.2021208,15.15
25,5.7438555,9.7990417,9.1902771,15.19
26,5.7435951,9.7999306,9.1777658,15.14
27,5.7437468,9.7994127,9.1658878,15.14
28,5.7441587,9.7980070,9.1545706,15.22
29,5.7436924,9.7995977,9.1421928,15.22
30,5.7437592,9.7993698,9.1303768,15.24
31,5.7435904,9.7999458,9.1171474,15.19
32,5.7438917,9.7989178,9.1050386,15.24
