Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436905,9.7996044,9.4765387,19.78
2,5.7447977,9.7958279,9.4750528,19.76
3,5.7440095,9.7985163,9.4807739,19.84
4,5.7435560,9.8000631,9.4508104,19.77
5,5.7446070,9.7964783,9.4370852,19.77
6,5.7443876,9.7972260,9.4231033,19.76
7,5.7435813,9.7999773,9.4119329,19.77
8,5.7436810,9.7996368,9.4052229,19.78
9,5.7450671,9.7949085,9.4077053,19.78
10,5.7435617,9.8000431,9.4062386,19.77
11,5.7436876,9.7996140,9.3744802,19.77
12,5.7448545,9.7956333,9.3635979,19.78
13,5.7442207,9.7977953,9.3502293,19.80
14,5.7433968,9.8006067,9.3400908,19.80
15,5.7439747,9.7986355,9.3326845,19.77
16,5.7451067,9.7947731,9.3392286,19.78
17,5.7432795,9.8010073,9.3297796,19.75
18,5.7439327,9.7987776,9.3018169,19.79
19,5.7449665,9.7952518,9.2912245,19.73
20,5.7441225,9.7981310,9.2768955,19.77
21,5.7432852,9.8009872,9.2673903,19.76
22,5.7443156,9.7974720,9.2590084,19.73
23,5.7448964,9.7954903,9.2706337,19.78
24,5.7431078,9.8015928,9.2528143,19.78
25,5.7443352,9.7974052,9.2296114,19.77
26,5.7448349,9.7957001,9.2187634,19.81
27,5.7439647,9.7986689,9.2052202,19.78
28,5.7434797,9.8003235,9.1946850,19.80
29,5.7445698,9.7966042,9.1889963,19.76
30,5.7445745,9.7965889,9.2006149,19.78
31,5.7432003,9.8012772,9.1771011,19.77
32,5.7445993,9.7965040,9.1574926,19.73
