Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435246,9.8001709,9.4847765,16.71
2,5.7452517,9.7942791,9.4989252,16.73
3,5.7436867,9.7996168,9.4910583,16.72
4,5.7430248,9.8018761,9.4513407,16.74
5,5.7451382,9.7946663,9.4400711,16.73
6,5.7442183,9.7978039,9.4300919,16.72
7,5.7429314,9.8021955,9.4130669,16.76
8,5.7445202,9.7967739,9.4034147,16.78
9,5.7447147,9.7961102,9.4203100,16.81
10,5.7432237,9.8011980,9.4079981,16.81
11,5.7439170,9.7988319,9.3710365,16.84
12,5.7450428,9.7949915,9.3574162,16.73
13,5.7436781,9.7996464,9.3491287,16.82
14,5.7428861,9.8023500,9.3343954,16.77
15,5.7450318,9.7950296,9.3289595,16.74
16,5.7440743,9.7982950,9.3454275,16.69
17,5.7429686,9.8020678,9.3286152,16.78
18,5.7447777,9.7958956,9.2950335,16.74
19,5.7447863,9.7958660,9.2826166,16.77
20,5.7433519,9.8007593,9.2704868,16.77
21,5.7432556,9.8010883,9.2556534,16.78
22,5.7449360,9.7953558,9.2606640,16.81
23,5.7441206,9.7981367,9.2684593,16.78
24,5.7428961,9.8023157,9.2427397,16.66
25,5.7450566,9.7949448,9.2177563,16.76
26,5.7446976,9.7961693,9.2068853,16.73
27,5.7431474,9.8014584,9.1923685,16.69
28,5.7429118,9.8022623,9.1822939,16.67
29,5.7454281,9.7936773,9.1951275,16.64
30,5.7438259,9.7991428,9.1933270,16.62
31,5.7430229,9.8018827,9.1594715,16.63
32,5.7449088,9.7954483,9.1435671,16.63
