Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440367,9.7984228,9.5002432,19.22
2,5.7465143,9.7899761,9.5360518,19.19
3,5.7425251,9.8035822,9.5382175,19.20
4,5.7424045,9.8039942,9.4840517,19.22
5,5.7471819,9.7877016,9.4617014,19.21
6,5.7446508,9.7963285,9.4594650,19.21
7,5.7410250,9.8087063,9.4372158,19.20
8,5.7445426,9.7966976,9.4268217,19.15
9,5.7464218,9.7902908,9.4716711,19.16
10,5.7419071,9.8056927,9.4549522,19.17
11,5.7431116,9.8015804,9.3992500,19.17
12,5.7471409,9.7878408,9.3974457,19.17
13,5.7439423,9.7987452,9.3850641,19.17
14,5.7409964,9.8088045,9.3597183,19.17
15,5.7454748,9.7935181,9.3675318,19.17
16,5.7460661,9.7915030,9.4040117,19.18
17,5.7416925,9.8064260,9.3776169,19.18
18,5.7438488,9.7990646,9.3227692,19.18
19,5.7470746,9.7880669,9.3261395,19.22
20,5.7432604,9.8010721,9.3117361,19.26
21,5.7412882,9.8078070,9.2850971,19.24
22,5.7459683,9.7918358,9.3054628,19.25
23,5.7452679,9.7942247,9.3335686,19.26
24,5.7414246,9.8073416,9.2966290,19.18
25,5.7450190,9.7950735,9.2528467,19.18
26,5.7467089,9.7893133,9.2512636,19.22
27,5.7423515,9.8041754,9.2358160,19.24
28,5.7418370,9.8059320,9.2134943,19.21
29,5.7466941,9.7893639,9.2425051,19.24
30,5.7438908,9.7989206,9.2603941,19.28
31,5.7415915,9.8067713,9.2174864,19.33
32,5.7467170,9.7892857,9.1788597,19.28
