Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436709,9.7996712,9.4874620,20.83
2,5.7453384,9.7939835,9.4995842,20.79
3,5.7441454,9.7980518,9.4941130,20.74
4,5.7433376,9.8008089,9.4592953,20.74
5,5.7451673,9.7945671,9.4473658,20.71
6,5.7444458,9.7970276,9.4368601,20.75
7,5.7433147,9.8008871,9.4223261,20.75
8,5.7441826,9.7979259,9.4167557,20.80
9,5.7450647,9.7949171,9.4306993,20.77
10,5.7436810,9.7996368,9.4217930,20.80
11,5.7437687,9.7993374,9.3865061,20.79
12,5.7452140,9.7944078,9.3756161,20.75
13,5.7442708,9.7976246,9.3656139,20.81
14,5.7433138,9.8008900,9.3530169,20.83
15,5.7449636,9.7952614,9.3453894,20.86
16,5.7448292,9.7957201,9.3608761,20.87
17,5.7434134,9.8005495,9.3491650,20.89
18,5.7446246,9.7964172,9.3167515,20.95
19,5.7451973,9.7944651,9.3050585,20.94
20,5.7441006,9.7982054,9.2962780,20.98
21,5.7434902,9.8002882,9.2837391,20.98
22,5.7451067,9.7947731,9.2818089,20.98
23,5.7442770,9.7976036,9.2939558,21.00
24,5.7430668,9.8017330,9.2740812,20.95
25,5.7448077,9.7957935,9.2476683,20.98
26,5.7448115,9.7957802,9.2348118,20.97
27,5.7436771,9.7996502,9.2242680,20.92
28,5.7434502,9.8004246,9.2131596,20.94
29,5.7452765,9.7941942,9.2186565,20.95
30,5.7442360,9.7977428,9.2229891,20.95
31,5.7432280,9.8011827,9.1951437,20.90
32,5.7449641,9.7952595,9.1769972,20.93
