Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436371,9.7997866,9.4921579,23.89
2,5.7456760,9.7928333,9.5004253,23.83
3,5.7438965,9.7989016,9.4983206,23.82
4,5.7439165,9.7988329,9.4644299,23.83
5,5.7454524,9.7935953,9.4549303,23.82
6,5.7444706,9.7969427,9.4437742,23.82
7,5.7435970,9.7999239,9.4304800,23.82
8,5.7439542,9.7987041,9.4252119,23.85
9,5.7453146,9.7940655,9.4359856,23.89
10,5.7436218,9.7998390,9.4263268,23.89
11,5.7444496,9.7970152,9.3933563,23.88
12,5.7453074,9.7940893,9.3834286,23.89
13,5.7444859,9.7968912,9.3739319,23.87
14,5.7434378,9.8004665,9.3619785,23.84
15,5.7445707,9.7966013,9.3546009,23.80
16,5.7452555,9.7942657,9.3704243,23.83
17,5.7433281,9.8008413,9.3544388,23.77
18,5.7448568,9.7956257,9.3262691,23.79
19,5.7453551,9.7939262,9.3151617,23.76
20,5.7442999,9.7975254,9.3060493,23.77
21,5.7434030,9.8005857,9.2947693,23.77
22,5.7450571,9.7949429,9.2896814,23.77
23,5.7447729,9.7959118,9.3035841,23.79
24,5.7431383,9.8014889,9.2811937,23.76
25,5.7450619,9.7949266,9.2594013,23.80
26,5.7449780,9.7952127,9.2474480,23.80
27,5.7440224,9.7984724,9.2382526,23.86
28,5.7437115,9.7995329,9.2265253,23.81
29,5.7452240,9.7943735,9.2266083,23.83
30,5.7444935,9.7968645,9.2359962,23.84
31,5.7433782,9.8006706,9.2074413,23.84
32,5.7451334,9.7946825,9.1928988,23.90
